index,actions,age,degree,group,knows_game,knows_gt,level_studies,player,predictions,private_account,profession,public_account,rounds,sex,threshold,time_end_action,time_end_pred,time_start_action,time_start_pred,treatment,gap_threshold,round_donations,time_elapsed_action,time_elapsed_pred,etimeactionnr,etimeprednr
963,2,28,Social Sciences,30,False,1.0,master,223,120.0,30,student,78,5,Male,True,2018-03-05 14:36:55.078999999,2018-03-05 14:37:29.089000000,2018-03-05 14:36:28.966000000,2018-03-05 14:37:15.751000000,2,42,16,0 days 00:00:26.112999999,0 days 00:00:13.338000000,26112999999,13338000000
964,4,22,Computer Science,30,False,0.0,high school,224,40.0,30,student,46,3,Male,True,2018-03-06 06:32:03.511999999,2018-03-06 06:32:43.112000000,2018-03-06 06:31:42.007000000,2018-03-06 06:32:14.136000000,2,74,20,0 days 00:00:21.504999999,0 days 00:00:28.976000000,21504999999,28976000000
965,4,22,Computer Science,30,False,0.0,high school,224,18.0,36,student,12,1,Male,True,2018-03-06 06:29:01.377000000,2018-03-06 06:30:19.176999999,2018-03-06 06:28:52.101000000,2018-03-06 06:29:52.383999999,2,108,12,0 days 00:00:09.276000000,0 days 00:00:26.793000000,9276000000,26793000000
966,0,22,Computer Science,30,False,0.0,high school,224,154.0,18,student,152,17,Male,True,2018-03-06 06:49:25.878000000,2018-03-06 06:49:37.652000001,2018-03-06 06:49:07.913999999,2018-03-06 06:49:26.363000000,2,-32,2,0 days 00:00:17.964000001,0 days 00:00:11.289000001,17964000001,11289000001
967,0,22,Computer Science,30,False,0.0,high school,224,136.0,18,student,136,14,Male,True,2018-03-06 06:46:21.141000000,2018-03-06 06:47:00.727000000,2018-03-06 06:46:14.291000000,2018-03-06 06:46:52.076999999,2,-16,2,0 days 00:00:06.850000000,0 days 00:00:08.650000001,6850000000,8650000001
968,0,22,Computer Science,30,False,0.0,high school,224,106.0,22,student,98,7,Male,True,2018-03-06 06:37:06.268000000,2018-03-06 06:37:25.934000000,2018-03-06 06:36:38.751000001,2018-03-06 06:37:06.826999999,2,22,4,0 days 00:00:27.516999999,0 days 00:00:19.107000001,27516999999,19107000001
969,0,22,Computer Science,30,False,0.0,high school,224,146.0,18,student,150,16,Male,True,2018-03-06 06:48:28.072000000,2018-03-06 06:48:45.868000001,2018-03-06 06:48:09.707000001,2018-03-06 06:48:38.683000000,2,-30,8,0 days 00:00:18.364999999,0 days 00:00:07.185000001,18364999999,7185000001
970,0,22,Computer Science,30,False,0.0,high school,224,128.0,18,student,132,12,Male,True,2018-03-06 06:43:51.466999999,2018-03-06 06:44:07.499000000,2018-03-06 06:43:28.743999999,2018-03-06 06:43:52.029000001,2,-12,4,0 days 00:00:22.723000000,0 days 00:00:15.469999999,22723000000,15469999999
971,2,22,Computer Science,30,False,0.0,high school,224,24.0,34,student,26,2,Male,True,2018-03-06 06:31:00.986000001,2018-03-06 06:31:21.318000000,2018-03-06 06:30:39.921000001,2018-03-06 06:31:11.523000000,2,94,14,0 days 00:00:21.065000000,0 days 00:00:09.795000000,21065000000,9795000000
972,0,22,Computer Science,30,False,0.0,high school,224,130.0,18,student,134,13,Male,True,2018-03-06 06:45:12.022999999,2018-03-06 06:45:31.775000000,2018-03-06 06:44:50.086000000,2018-03-06 06:45:22.672000000,2,-14,2,0 days 00:00:21.936999999,0 days 00:00:09.103000000,21936999999,9103000000
973,0,22,Computer Science,30,False,0.0,high school,224,138.0,18,student,142,15,Male,True,2018-03-06 06:47:33.106000000,2018-03-06 06:47:57.548000000,2018-03-06 06:47:22.818000000,2018-03-06 06:47:43.731000000,2,-22,6,0 days 00:00:10.288000000,0 days 00:00:13.817000000,10288000000,13817000000
974,2,22,Computer Science,30,False,0.0,high school,224,114.0,18,student,120,9,Male,True,2018-03-06 06:40:08.169999999,2018-03-06 06:40:36.143999999,2018-03-06 06:39:10.237000000,2018-03-06 06:40:08.719000000,2,0,12,0 days 00:00:57.932999999,0 days 00:00:27.424999999,57932999999,27424999999
975,2,22,Computer Science,30,False,0.0,high school,224,56.0,28,student,62,4,Male,True,2018-03-06 06:33:04.520000001,2018-03-06 06:34:16.157000000,2018-03-06 06:32:43.605999999,2018-03-06 06:33:55.437000001,2,58,16,0 days 00:00:20.914000002,0 days 00:00:20.719999999,20914000002,20719999999
976,4,22,Computer Science,30,False,0.0,high school,224,76.0,24,student,78,5,Male,True,2018-03-06 06:34:48.377000000,2018-03-06 06:35:25.738000000,2018-03-06 06:34:16.647000000,2018-03-06 06:35:09.087999999,2,42,16,0 days 00:00:31.730000000,0 days 00:00:16.650000001,31730000000,16650000001
977,0,22,Computer Science,30,False,0.0,high school,224,120.0,18,student,124,10,Male,True,2018-03-06 06:41:44.268000000,2018-03-06 06:42:17.836999999,2018-03-06 06:41:29.041000000,2018-03-06 06:42:04.887000000,2,-4,4,0 days 00:00:15.227000000,0 days 00:00:12.949999999,15227000000,12949999999
978,2,22,Computer Science,30,False,0.0,high school,224,94.0,22,student,94,6,Male,True,2018-03-06 06:36:02.590999999,2018-03-06 06:36:28.126000000,2018-03-06 06:35:36.353000001,2018-03-06 06:36:03.119000001,2,26,16,0 days 00:00:26.237999998,0 days 00:00:25.006999999,26237999998,25006999999
979,2,22,Computer Science,30,False,0.0,high school,224,112.0,20,student,108,8,Male,True,2018-03-06 06:38:05.197000000,2018-03-06 06:38:32.495999999,2018-03-06 06:37:46.665000000,2018-03-06 06:38:25.871999999,2,12,10,0 days 00:00:18.532000000,0 days 00:00:06.624000000,18532000000,6624000000
980,0,22,Computer Science,30,False,0.0,high school,224,124.0,18,student,128,11,Male,True,2018-03-06 06:42:57.359000000,2018-03-06 06:43:16.390000001,2018-03-06 06:42:40.680000000,2018-03-06 06:43:07.950000001,2,-8,4,0 days 00:00:16.679000000,0 days 00:00:08.440000000,16679000000,8440000000
981,0,22,Chemistry,30,False,0.0,bachelor,225,142.0,20,student,150,16,Female,True,2018-03-06 06:59:37.880000000,2018-03-06 07:00:08.027000001,2018-03-06 06:59:29.002000001,2018-03-06 06:59:58.638000000,2,-30,8,0 days 00:00:08.877999999,0 days 00:00:09.389000001,8877999999,9389000001
982,2,22,Chemistry,30,False,0.0,bachelor,225,18.0,38,student,12,1,Female,True,2018-03-06 06:40:31.587000001,2018-03-06 06:41:38.021000000,2018-03-06 06:40:22.785000001,2018-03-06 06:41:12.256999999,2,108,12,0 days 00:00:08.802000000,0 days 00:00:25.764000001,8802000000,25764000001
983,4,22,Chemistry,30,False,0.0,bachelor,225,26.0,34,student,26,2,Female,True,2018-03-06 06:42:26.169000001,2018-03-06 06:42:53.006999999,2018-03-06 06:42:08.655000000,2018-03-06 06:42:36.675000001,2,94,14,0 days 00:00:17.514000001,0 days 00:00:16.331999998,17514000001,16331999998
984,4,22,Chemistry,30,False,0.0,bachelor,225,50.0,26,student,62,4,Female,True,2018-03-06 06:44:27.134000001,2018-03-06 06:45:30.793000000,2018-03-06 06:44:15.257000000,2018-03-06 06:45:17.892000001,2,58,16,0 days 00:00:11.877000001,0 days 00:00:12.900999999,11877000001,12900999999
985,4,22,Chemistry,30,False,0.0,bachelor,225,32.0,30,student,46,3,Female,True,2018-03-06 06:43:25.169999999,2018-03-06 06:43:54.455000000,2018-03-06 06:43:03.549999999,2018-03-06 06:43:45.940999999,2,74,20,0 days 00:00:21.620000000,0 days 00:00:08.514000001,21620000000,8514000001
986,4,22,Chemistry,30,False,0.0,bachelor,225,74.0,22,student,78,5,Female,True,2018-03-06 06:45:55.865000000,2018-03-06 06:46:57.200999999,2018-03-06 06:45:41.337000000,2018-03-06 06:46:36.533000000,2,42,16,0 days 00:00:14.528000000,0 days 00:00:20.667999999,14528000000,20667999999
987,2,22,Chemistry,30,False,0.0,bachelor,225,90.0,20,student,94,6,Female,True,2018-03-06 06:47:08.968000000,2018-03-06 06:47:45.223999999,2018-03-06 06:46:57.688000000,2018-03-06 06:47:29.541999999,2,26,16,0 days 00:00:11.280000000,0 days 00:00:15.682000000,11280000000,15682000000
988,0,22,Chemistry,30,False,0.0,bachelor,225,114.0,20,student,98,7,Female,True,2018-03-06 06:48:09.630000000,2018-03-06 06:48:58.355000000,2018-03-06 06:47:55.848000000,2018-03-06 06:48:40.416999999,2,22,4,0 days 00:00:13.782000000,0 days 00:00:17.938000001,13782000000,17938000001
989,0,22,Chemistry,30,False,0.0,bachelor,225,120.0,20,student,108,8,Female,True,2018-03-06 06:49:16.090999999,2018-03-06 06:49:53.687000001,2018-03-06 06:49:08.995000000,2018-03-06 06:49:46.851000000,2,12,10,0 days 00:00:07.095999999,0 days 00:00:06.836000001,7095999999,6836000001
990,0,22,Chemistry,30,False,0.0,bachelor,225,126.0,20,student,128,11,Female,True,2018-03-06 06:54:05.986000001,2018-03-06 06:54:37.926000001,2018-03-06 06:53:57.442000000,2018-03-06 06:54:26.673000000,2,-8,4,0 days 00:00:08.544000001,0 days 00:00:11.253000001,8544000001,11253000001
991,0,22,Chemistry,30,False,0.0,bachelor,225,130.0,20,student,124,10,Female,True,2018-03-06 06:53:05.761999999,2018-03-06 06:53:34.775000000,2018-03-06 06:52:51.245000000,2018-03-06 06:53:26.431000000,2,-4,4,0 days 00:00:14.516999999,0 days 00:00:08.344000000,14516999999,8344000000
992,0,22,Chemistry,30,False,0.0,bachelor,225,120.0,20,student,120,9,Female,True,2018-03-06 06:50:47.132000000,2018-03-06 06:51:45.975000000,2018-03-06 06:50:30.400999999,2018-03-06 06:51:38.064999999,2,0,12,0 days 00:00:16.731000001,0 days 00:00:07.910000001,16731000001,7910000001
993,0,22,Chemistry,30,False,0.0,bachelor,225,136.0,20,student,134,13,Female,True,2018-03-06 06:56:26.057999999,2018-03-06 06:56:55.757999999,2018-03-06 06:56:16.650000001,2018-03-06 06:56:46.740000000,2,-14,2,0 days 00:00:09.407999998,0 days 00:00:09.017999999,9407999998,9017999999
994,0,22,Chemistry,30,False,0.0,bachelor,225,132.0,20,student,132,12,Female,True,2018-03-06 06:55:06.514000000,2018-03-06 06:55:23.180000000,2018-03-06 06:55:00.280000000,2018-03-06 06:55:17.086999999,2,-12,4,0 days 00:00:06.234000000,0 days 00:00:06.093000001,6234000000,6093000001
995,0,22,Chemistry,30,False,0.0,bachelor,225,136.0,20,student,136,14,Female,True,2018-03-06 06:57:46.962000001,2018-03-06 06:58:23.955000000,2018-03-06 06:57:37.527999999,2018-03-06 06:58:17.729000000,2,-16,2,0 days 00:00:09.434000002,0 days 00:00:06.226000000,9434000002,6226000000
996,0,22,Chemistry,30,False,0.0,bachelor,225,140.0,20,student,142,15,Female,True,2018-03-06 06:58:45.776000000,2018-03-06 06:59:17.261000000,2018-03-06 06:58:40.267000000,2018-03-06 06:59:06.478000000,2,-22,6,0 days 00:00:05.509000000,0 days 00:00:10.783000000,5509000000,10783000000
997,0,22,Chemistry,30,False,0.0,bachelor,225,142.0,20,student,152,17,Female,True,2018-03-06 07:00:37.033999999,2018-03-06 07:01:05.628000000,2018-03-06 07:00:31.533000000,2018-03-06 07:00:57.756000001,2,-32,2,0 days 00:00:05.500999999,0 days 00:00:07.871999999,5500999999,7871999999
998,4,35,Computer Science,30,False,0.0,PhD,233,150.0,0,researcher,150,16,Female,True,2018-03-06 06:50:08.219000000,2018-03-06 06:50:36.977000000,2018-03-06 06:50:06.257000000,2018-03-06 06:50:28.828000000,2,-30,8,0 days 00:00:01.962000000,0 days 00:00:08.149000000,1962000000,8149000000
999,2,35,Computer Science,30,False,0.0,PhD,233,140.0,8,researcher,136,14,Female,True,2018-03-06 06:48:11.976999999,2018-03-06 06:48:59.688999999,2018-03-06 06:48:04.283000000,2018-03-06 06:48:52.653000001,2,-16,2,0 days 00:00:07.693999999,0 days 00:00:07.035999998,7693999999,7035999998
1000,2,35,Computer Science,30,False,0.0,PhD,233,148.0,18,researcher,108,8,Female,True,2018-03-06 06:39:51.740000000,2018-03-06 06:40:34.124000000,2018-03-06 06:39:43.699000000,2018-03-06 06:40:22.377000000,2,12,10,0 days 00:00:08.041000000,0 days 00:00:11.747000000,8041000000,11747000000
1001,0,35,Computer Science,30,False,0.0,PhD,233,170.0,14,researcher,128,11,Female,True,2018-03-06 06:44:33.952000001,2018-03-06 06:44:59.416999999,2018-03-06 06:44:28.082999999,2018-03-06 06:44:54.538000000,2,-8,4,0 days 00:00:05.869000002,0 days 00:00:04.878999999,5869000002,4878999999
1002,2,35,Computer Science,30,False,0.0,PhD,233,65.0,36,researcher,26,2,Female,True,2018-03-06 06:32:44.844000000,2018-03-06 06:33:13.423000000,2018-03-06 06:32:31.428000000,2018-03-06 06:33:05.570000000,2,94,14,0 days 00:00:13.416000000,0 days 00:00:07.853000000,13416000000,7853000000
1003,2,35,Computer Science,30,False,0.0,PhD,233,130.0,26,researcher,78,5,Female,True,2018-03-06 06:36:31.122000001,2018-03-06 06:37:15.330000000,2018-03-06 06:36:19.854000001,2018-03-06 06:37:01.893999999,2,42,16,0 days 00:00:11.268000000,0 days 00:00:13.436000001,11268000000,13436000001
1004,4,35,Computer Science,30,False,0.0,PhD,233,164.0,14,researcher,120,9,Female,True,2018-03-06 06:41:09.534999999,2018-03-06 06:42:17.200999999,2018-03-06 06:41:03.602000000,2018-03-06 06:42:10.323000001,2,0,12,0 days 00:00:05.932999999,0 days 00:00:06.877999998,5932999999,6877999998
1005,4,35,Computer Science,30,False,0.0,PhD,233,138.0,22,researcher,94,6,Female,True,2018-03-06 06:37:48.434000000,2018-03-06 06:38:10.943000000,2018-03-06 06:37:36.041000000,2018-03-06 06:37:59.093000000,2,26,16,0 days 00:00:12.393000000,0 days 00:00:11.850000000,12393000000,11850000000
1006,4,35,Computer Science,30,False,0.0,PhD,233,124.0,28,researcher,62,4,Female,True,2018-03-06 06:34:55.050000000,2018-03-06 06:35:59.161000000,2018-03-06 06:34:40.945000001,2018-03-06 06:35:45.981000000,2,58,16,0 days 00:00:14.104999999,0 days 00:00:13.180000000,14104999999,13180000000
1007,2,35,Computer Science,30,False,0.0,PhD,233,145.0,20,researcher,98,7,Female,True,2018-03-06 06:38:46.315000001,2018-03-06 06:39:13.050000001,2018-03-06 06:38:31.677000000,2018-03-06 06:39:06.892000001,2,22,4,0 days 00:00:14.638000001,0 days 00:00:06.158000000,14638000001,6158000000
1008,2,35,Computer Science,30,False,0.0,PhD,233,45.0,38,researcher,12,1,Female,True,2018-03-06 06:30:58.350000001,2018-03-06 06:32:30.869000001,2018-03-06 06:30:52.150000001,2018-03-06 06:31:39.188999999,2,108,12,0 days 00:00:06.200000000,0 days 00:00:51.680000002,6200000000,51680000002
1009,0,35,Computer Science,30,False,0.0,PhD,233,158.0,0,researcher,152,17,Female,True,2018-03-06 06:51:02.424000000,2018-03-06 06:51:39.932000000,2018-03-06 06:51:00.967000001,2018-03-06 06:51:23.016000001,2,-32,2,0 days 00:00:01.456999999,0 days 00:00:16.915999999,1456999999,16915999999
1010,4,35,Computer Science,30,False,0.0,PhD,233,146.0,4,researcher,142,15,Female,True,2018-03-06 06:49:15.294999999,2018-03-06 06:49:42.309000000,2018-03-06 06:49:12.536000001,2018-03-06 06:49:35.893999999,2,-22,6,0 days 00:00:02.758999998,0 days 00:00:06.415000001,2758999998,6415000001
1011,2,35,Computer Science,30,False,0.0,PhD,233,174.0,12,researcher,132,12,Female,True,2018-03-06 06:45:32.115000000,2018-03-06 06:45:58.886000000,2018-03-06 06:45:26.173999999,2018-03-06 06:45:52.677000001,2,-12,4,0 days 00:00:05.941000001,0 days 00:00:06.208999999,5941000001,6208999999
1012,0,35,Computer Science,30,False,0.0,PhD,233,170.0,14,researcher,124,10,Female,True,2018-03-06 06:43:34.152000000,2018-03-06 06:44:00.858999999,2018-03-06 06:43:23.350000000,2018-03-06 06:43:54.758999999,2,-4,4,0 days 00:00:10.802000000,0 days 00:00:06.100000000,10802000000,6100000000
1013,2,35,Computer Science,30,False,0.0,PhD,233,164.0,10,researcher,134,13,Female,True,2018-03-06 06:46:53.179000001,2018-03-06 06:47:20.306000000,2018-03-06 06:46:46.056000000,2018-03-06 06:47:13.753000000,2,-14,2,0 days 00:00:07.123000001,0 days 00:00:06.553000000,7123000001,6553000000
1014,4,35,Computer Science,30,False,0.0,PhD,233,100.0,32,researcher,46,3,Female,True,2018-03-06 06:33:42.514000000,2018-03-06 06:34:20.163000001,2018-03-06 06:33:34.059000001,2018-03-06 06:34:13.378000000,2,74,20,0 days 00:00:08.454999999,0 days 00:00:06.785000001,8454999999,6785000001
1015,2,26,Other,30,False,0.0,master,236,138.0,20,student,152,17,Female,True,2018-03-06 06:42:02.890000000,2018-03-06 06:42:31.371999999,2018-03-06 06:42:00.751000001,2018-03-06 06:42:23.583000000,2,-32,2,0 days 00:00:02.138999999,0 days 00:00:07.788999999,2138999999,7788999999
1016,0,26,Other,30,False,0.0,master,236,14.0,28,student,98,7,Female,True,2018-03-06 06:29:28.949000000,2018-03-06 06:30:15.301999999,2018-03-06 06:29:23.608000000,2018-03-06 06:30:09.809000000,2,22,4,0 days 00:00:05.341000000,0 days 00:00:05.492999999,5341000000,5492999999
1017,2,26,Other,30,False,0.0,master,236,98.0,26,student,120,9,Female,True,2018-03-06 06:32:10.976999999,2018-03-06 06:33:23.881999999,2018-03-06 06:31:59.338000000,2018-03-06 06:33:11.939999999,2,0,12,0 days 00:00:11.638999999,0 days 00:00:11.942000000,11638999999,11942000000
1018,4,26,Other,30,False,0.0,master,236,135.0,22,student,150,16,Female,True,2018-03-06 06:41:05.397999999,2018-03-06 06:41:39.263000000,2018-03-06 06:41:01.565000000,2018-03-06 06:41:26.057000000,2,-30,8,0 days 00:00:03.832999999,0 days 00:00:13.206000000,3832999999,13206000000
1019,0,26,Other,30,False,0.0,master,236,130.0,26,student,136,14,Female,True,2018-03-06 06:39:02.848000000,2018-03-06 06:39:48.802999999,2018-03-06 06:38:59.331000001,2018-03-06 06:39:43.696000000,2,-16,2,0 days 00:00:03.516999999,0 days 00:00:05.106999999,3516999999,5106999999
1020,0,26,Other,30,False,0.0,master,236,120.0,26,student,132,12,Female,True,2018-03-06 06:36:44.930000001,2018-03-06 06:37:11.986000000,2018-03-06 06:36:31.571000001,2018-03-06 06:36:45.448000001,2,-12,4,0 days 00:00:13.359000000,0 days 00:00:26.537999999,13359000000,26537999999
1021,0,26,Other,30,False,0.0,master,236,86.0,28,student,108,8,Female,True,2018-03-06 06:31:00.295999999,2018-03-06 06:31:56.480000000,2018-03-06 06:30:46.091000000,2018-03-06 06:31:21.007999999,2,12,10,0 days 00:00:14.204999999,0 days 00:00:35.472000001,14204999999,35472000001
1022,0,26,Other,30,False,0.0,master,236,1125.0,26,student,134,13,Female,True,2018-03-06 06:38:07.227999999,2018-03-06 06:38:57.381999999,2018-03-06 06:37:36.742999999,2018-03-06 06:38:07.722000001,2,-14,2,0 days 00:00:30.485000000,0 days 00:00:49.659999998,30485000000,49659999998
1023,2,26,Other,30,False,0.0,master,236,16.0,28,student,94,6,Female,True,2018-03-06 06:28:47.180999999,2018-03-06 06:29:02.942000000,2018-03-06 06:28:29.730000001,2018-03-06 06:28:57.877000000,2,26,16,0 days 00:00:17.450999998,0 days 00:00:05.065000000,17450999998,5065000000
1024,0,26,Other,30,False,0.0,master,236,121.0,26,student,128,11,Female,True,2018-03-06 06:35:52.382000000,2018-03-06 06:36:10.047000000,2018-03-06 06:35:27.824000000,2018-03-06 06:35:52.943000000,2,-8,4,0 days 00:00:24.558000000,0 days 00:00:17.104000000,24558000000,17104000000
1025,2,26,Other,30,False,0.0,master,236,16.0,30,student,78,5,Female,True,2018-03-06 06:27:31.971000000,2018-03-06 06:28:08.995999999,2018-03-06 06:27:14.817000000,2018-03-06 06:28:02.735999999,2,42,16,0 days 00:00:17.154000000,0 days 00:00:06.260000000,17154000000,6260000000
1026,4,26,Other,30,False,0.0,master,236,14.0,32,student,62,4,Female,True,2018-03-06 06:25:57.322000000,2018-03-06 06:26:54.146000000,2018-03-06 06:25:46.275999999,2018-03-06 06:26:48.251000000,2,58,16,0 days 00:00:11.046000001,0 days 00:00:05.895000000,11046000001,5895000000
1027,0,26,Other,30,False,0.0,master,236,106.0,26,student,124,10,Female,True,2018-03-06 06:34:41.832000000,2018-03-06 06:35:05.718000000,2018-03-06 06:34:19.280000000,2018-03-06 06:34:52.473999999,2,-4,4,0 days 00:00:22.552000000,0 days 00:00:13.244000001,22552000000,13244000001
1028,2,26,Other,30,False,0.0,master,236,14.0,36,student,46,3,Female,True,2018-03-06 06:24:49.016000000,2018-03-06 06:25:15.306000000,2018-03-06 06:24:32.503999999,2018-03-06 06:25:09.684000000,2,74,20,0 days 00:00:16.512000001,0 days 00:00:05.622000000,16512000001,5622000000
1029,2,26,Other,30,False,0.0,master,236,24.0,38,student,26,2,Female,True,2018-03-06 06:23:44.332000000,2018-03-06 06:24:31.939999999,2018-03-06 06:23:33.070000001,2018-03-06 06:24:05.057000000,2,94,14,0 days 00:00:11.261999999,0 days 00:00:26.882999999,11261999999,26882999999
1030,0,26,Other,30,False,0.0,master,236,132.0,26,student,142,15,Female,True,2018-03-06 06:40:14.300000000,2018-03-06 06:40:39.767999999,2018-03-06 06:40:10.657000000,2018-03-06 06:40:35.018999999,2,-22,6,0 days 00:00:03.643000000,0 days 00:00:04.749000000,3643000000,4749000000
1031,0,26,Other,30,False,0.0,master,236,10.0,40,student,12,1,Female,True,2018-03-06 06:21:57.271999999,2018-03-06 06:22:52.135000000,2018-03-06 06:21:44.923000001,2018-03-06 06:22:38.122999999,2,108,12,0 days 00:00:12.348999998,0 days 00:00:14.012000001,12348999998,14012000001
1032,2,24,Languages,31,False,1.0,bachelor,221,36.0,38,student,14,1,Female,False,2018-03-06 06:34:04.669999999,2018-03-06 06:35:40.393999999,2018-03-06 06:33:44.111000000,2018-03-06 06:35:15.734000001,2,106,14,0 days 00:00:20.558999999,0 days 00:00:24.659999998,20558999999,24659999998
