,round,response,rt,user,session,subj_id
3,4,0,2.159,usuario18,s4t1500,usuario18s4t1500
4,5,1,24.604,usuario18,s4t1500,usuario18s4t1500
5,6,0,17.201,usuario18,s4t1500,usuario18s4t1500
6,7,0,7.59,usuario18,s4t1500,usuario18s4t1500
7,8,0,3.308,usuario18,s4t1500,usuario18s4t1500
8,9,0,4.447,usuario18,s4t1500,usuario18s4t1500
9,10,0,4.791,usuario18,s4t1500,usuario18s4t1500
10,11,0,3.264,usuario18,s4t1500,usuario18s4t1500
11,12,1,21.961,usuario18,s4t1500,usuario18s4t1500
12,13,1,3.228,usuario18,s4t1500,usuario18s4t1500
13,14,1,3.654,usuario18,s4t1500,usuario18s4t1500
14,15,0,9.503,usuario18,s4t1500,usuario18s4t1500
15,16,0,3.328,usuario18,s4t1500,usuario18s4t1500
16,17,0,4.285,usuario18,s4t1500,usuario18s4t1500
17,18,0,1.628,usuario18,s4t1500,usuario18s4t1500
18,19,0,1.404,usuario18,s4t1500,usuario18s4t1500
19,20,0,13.237,usuario18,s4t1500,usuario18s4t1500
20,21,0,3.421,usuario18,s4t1500,usuario18s4t1500
21,22,0,1.757,usuario18,s4t1500,usuario18s4t1500
22,23,0,1.546,usuario18,s4t1500,usuario18s4t1500
23,24,0,9.439,usuario18,s4t1500,usuario18s4t1500
24,25,1,9.154,usuario18,s4t1500,usuario18s4t1500
25,26,1,3.847,usuario18,s4t1500,usuario18s4t1500
26,27,1,2.427,usuario18,s4t1500,usuario18s4t1500
27,28,1,2.218,usuario18,s4t1500,usuario18s4t1500
28,29,1,2.074,usuario18,s4t1500,usuario18s4t1500
29,30,1,1.601,usuario18,s4t1500,usuario18s4t1500
30,31,1,1.954,usuario18,s4t1500,usuario18s4t1500
31,32,1,2.295,usuario18,s4t1500,usuario18s4t1500
32,33,1,1.835,usuario18,s4t1500,usuario18s4t1500
33,34,1,3.193,usuario18,s4t1500,usuario18s4t1500
34,35,1,3.107,usuario18,s4t1500,usuario18s4t1500
35,36,1,1.803,usuario18,s4t1500,usuario18s4t1500
36,37,1,1.932,usuario18,s4t1500,usuario18s4t1500
37,38,1,1.984,usuario18,s4t1500,usuario18s4t1500
38,39,1,1.79,usuario18,s4t1500,usuario18s4t1500
39,40,1,1.945,usuario18,s4t1500,usuario18s4t1500
40,41,1,1.762,usuario18,s4t1500,usuario18s4t1500
41,42,1,2.44,usuario18,s4t1500,usuario18s4t1500
42,43,1,1.819,usuario18,s4t1500,usuario18s4t1500
43,44,1,1.854,usuario18,s4t1500,usuario18s4t1500
44,45,1,2.26,usuario18,s4t1500,usuario18s4t1500
45,46,1,2.371,usuario18,s4t1500,usuario18s4t1500
46,47,1,1.976,usuario18,s4t1500,usuario18s4t1500
47,48,1,1.836,usuario18,s4t1500,usuario18s4t1500
48,49,1,2.455,usuario18,s4t1500,usuario18s4t1500
49,50,1,1.869,usuario18,s4t1500,usuario18s4t1500
0,1,1,5.513,usuario20,s4t1500,usuario20s4t1500
1,2,1,6.358,usuario20,s4t1500,usuario20s4t1500
2,3,1,4.404,usuario20,s4t1500,usuario20s4t1500
3,4,1,4.611,usuario20,s4t1500,usuario20s4t1500
4,5,1,4.197,usuario20,s4t1500,usuario20s4t1500
5,6,1,3.019,usuario20,s4t1500,usuario20s4t1500
6,7,1,3.261,usuario20,s4t1500,usuario20s4t1500
7,8,1,4.057,usuario20,s4t1500,usuario20s4t1500
8,9,1,2.348,usuario20,s4t1500,usuario20s4t1500
9,10,1,2.225,usuario20,s4t1500,usuario20s4t1500
10,11,1,2.374,usuario20,s4t1500,usuario20s4t1500
11,12,1,2.257,usuario20,s4t1500,usuario20s4t1500
12,13,1,2.062,usuario20,s4t1500,usuario20s4t1500
13,14,1,2.488,usuario20,s4t1500,usuario20s4t1500
14,15,1,2.616,usuario20,s4t1500,usuario20s4t1500
15,16,1,3.014,usuario20,s4t1500,usuario20s4t1500
16,17,1,2.77,usuario20,s4t1500,usuario20s4t1500
17,18,1,2.931,usuario20,s4t1500,usuario20s4t1500
18,19,1,3.297,usuario20,s4t1500,usuario20s4t1500
19,20,1,3.578,usuario20,s4t1500,usuario20s4t1500
20,21,1,2.969,usuario20,s4t1500,usuario20s4t1500
21,22,1,3.142,usuario20,s4t1500,usuario20s4t1500
22,23,1,1.905,usuario20,s4t1500,usuario20s4t1500
23,24,1,2.805,usuario20,s4t1500,usuario20s4t1500
24,25,1,2.405,usuario20,s4t1500,usuario20s4t1500
25,26,1,2.149,usuario20,s4t1500,usuario20s4t1500
26,27,1,2.383,usuario20,s4t1500,usuario20s4t1500
27,28,1,4.185,usuario20,s4t1500,usuario20s4t1500
28,29,1,3.218,usuario20,s4t1500,usuario20s4t1500
29,30,1,1.52,usuario20,s4t1500,usuario20s4t1500
30,31,1,2.842,usuario20,s4t1500,usuario20s4t1500
31,32,1,2.65,usuario20,s4t1500,usuario20s4t1500
32,33,1,3.149,usuario20,s4t1500,usuario20s4t1500
33,34,1,3.419,usuario20,s4t1500,usuario20s4t1500
34,35,1,6.399,usuario20,s4t1500,usuario20s4t1500
35,36,1,1.982,usuario20,s4t1500,usuario20s4t1500
36,37,1,2.254,usuario20,s4t1500,usuario20s4t1500
37,38,1,2.315,usuario20,s4t1500,usuario20s4t1500
38,39,1,2.212,usuario20,s4t1500,usuario20s4t1500
39,40,1,2.104,usuario20,s4t1500,usuario20s4t1500
40,41,1,2.184,usuario20,s4t1500,usuario20s4t1500
41,42,1,3.066,usuario20,s4t1500,usuario20s4t1500
42,43,1,2.337,usuario20,s4t1500,usuario20s4t1500
43,44,1,2.28,usuario20,s4t1500,usuario20s4t1500
44,45,1,1.942,usuario20,s4t1500,usuario20s4t1500
45,46,1,2.481,usuario20,s4t1500,usuario20s4t1500
46,47,1,2.315,usuario20,s4t1500,usuario20s4t1500
47,48,1,2.352,usuario20,s4t1500,usuario20s4t1500
48,49,1,1.82,usuario20,s4t1500,usuario20s4t1500
49,50,1,2.213,usuario20,s4t1500,usuario20s4t1500
0,1,1,11.245,usuario32,s4t1500,usuario32s4t1500
1,2,1,4.805,usuario32,s4t1500,usuario32s4t1500
2,3,0,3.84,usuario32,s4t1500,usuario32s4t1500
3,4,1,4.293,usuario32,s4t1500,usuario32s4t1500
4,5,1,2.089,usuario32,s4t1500,usuario32s4t1500
5,6,0,2.506,usuario32,s4t1500,usuario32s4t1500
6,7,0,1.403,usuario32,s4t1500,usuario32s4t1500
7,8,1,3.817,usuario32,s4t1500,usuario32s4t1500
8,9,1,3.407,usuario32,s4t1500,usuario32s4t1500
9,10,1,2.728,usuario32,s4t1500,usuario32s4t1500
10,11,1,2.221,usuario32,s4t1500,usuario32s4t1500
11,12,1,2.841,usuario32,s4t1500,usuario32s4t1500
12,13,1,5.424,usuario32,s4t1500,usuario32s4t1500
13,14,0,3.279,usuario32,s4t1500,usuario32s4t1500
14,15,0,5.139,usuario32,s4t1500,usuario32s4t1500
15,16,1,4.164,usuario32,s4t1500,usuario32s4t1500
16,17,0,6.106,usuario32,s4t1500,usuario32s4t1500
17,18,0,4.532,usuario32,s4t1500,usuario32s4t1500
18,19,0,7.067,usuario32,s4t1500,usuario32s4t1500
19,20,1,3.854,usuario32,s4t1500,usuario32s4t1500
20,21,1,3.741,usuario32,s4t1500,usuario32s4t1500
21,22,1,3.993,usuario32,s4t1500,usuario32s4t1500
22,23,0,5.537,usuario32,s4t1500,usuario32s4t1500
23,24,0,3.829,usuario32,s4t1500,usuario32s4t1500
24,25,0,2.783,usuario32,s4t1500,usuario32s4t1500
25,26,0,4.269,usuario32,s4t1500,usuario32s4t1500
26,27,1,3.781,usuario32,s4t1500,usuario32s4t1500
27,28,0,5.07,usuario32,s4t1500,usuario32s4t1500
28,29,0,2.887,usuario32,s4t1500,usuario32s4t1500
29,30,0,2.554,usuario32,s4t1500,usuario32s4t1500
30,31,0,5.959,usuario32,s4t1500,usuario32s4t1500
31,32,1,2.763,usuario32,s4t1500,usuario32s4t1500
32,33,1,2.548,usuario32,s4t1500,usuario32s4t1500
33,34,0,4.172,usuario32,s4t1500,usuario32s4t1500
34,35,0,3.602,usuario32,s4t1500,usuario32s4t1500
35,36,0,2.778,usuario32,s4t1500,usuario32s4t1500
36,37,1,7.852,usuario32,s4t1500,usuario32s4t1500
37,38,0,4.877,usuario32,s4t1500,usuario32s4t1500
38,39,0,16.679,usuario32,s4t1500,usuario32s4t1500
39,40,0,3.62,usuario32,s4t1500,usuario32s4t1500
40,41,1,3.971,usuario32,s4t1500,usuario32s4t1500
41,42,1,3.92,usuario32,s4t1500,usuario32s4t1500
42,43,1,2.492,usuario32,s4t1500,usuario32s4t1500
43,44,1,2.69,usuario32,s4t1500,usuario32s4t1500
44,45,1,2.113,usuario32,s4t1500,usuario32s4t1500
45,46,1,2.468,usuario32,s4t1500,usuario32s4t1500
46,47,1,2.761,usuario32,s4t1500,usuario32s4t1500
47,48,1,3.889,usuario32,s4t1500,usuario32s4t1500
48,49,1,3.432,usuario32,s4t1500,usuario32s4t1500
49,50,1,2.526,usuario32,s4t1500,usuario32s4t1500
0,1,0,6.311,usuario7,s4t1500,usuario7s4t1500
1,2,1,11.742,usuario7,s4t1500,usuario7s4t1500
2,3,0,10.088,usuario7,s4t1500,usuario7s4t1500
3,4,1,8.44,usuario7,s4t1500,usuario7s4t1500
4,5,1,3.719,usuario7,s4t1500,usuario7s4t1500
5,6,1,12.337,usuario7,s4t1500,usuario7s4t1500
6,7,1,4.159,usuario7,s4t1500,usuario7s4t1500
7,8,1,2.558,usuario7,s4t1500,usuario7s4t1500
8,9,0,5.847,usuario7,s4t1500,usuario7s4t1500
9,10,1,9.705,usuario7,s4t1500,usuario7s4t1500
10,11,0,3.425,usuario7,s4t1500,usuario7s4t1500
11,12,0,11.89,usuario7,s4t1500,usuario7s4t1500
12,13,1,5.286,usuario7,s4t1500,usuario7s4t1500
13,14,0,18.28,usuario7,s4t1500,usuario7s4t1500
14,15,0,9.367,usuario7,s4t1500,usuario7s4t1500
15,16,0,3.449,usuario7,s4t1500,usuario7s4t1500
16,17,0,4.978,usuario7,s4t1500,usuario7s4t1500
17,18,1,10.974,usuario7,s4t1500,usuario7s4t1500
18,19,0,4.203,usuario7,s4t1500,usuario7s4t1500
19,20,0,4.32,usuario7,s4t1500,usuario7s4t1500
20,21,0,3.823,usuario7,s4t1500,usuario7s4t1500
21,22,0,7.102,usuario7,s4t1500,usuario7s4t1500
22,23,0,6.695,usuario7,s4t1500,usuario7s4t1500
23,24,0,8.811,usuario7,s4t1500,usuario7s4t1500
24,25,0,4.552,usuario7,s4t1500,usuario7s4t1500
25,26,0,2.46,usuario7,s4t1500,usuario7s4t1500
26,27,1,1.605,usuario7,s4t1500,usuario7s4t1500
27,28,1,7.237,usuario7,s4t1500,usuario7s4t1500
28,29,1,1.907,usuario7,s4t1500,usuario7s4t1500
29,30,0,3.881,usuario7,s4t1500,usuario7s4t1500
30,31,0,3.11,usuario7,s4t1500,usuario7s4t1500
31,32,1,2.798,usuario7,s4t1500,usuario7s4t1500
32,33,1,6.343,usuario7,s4t1500,usuario7s4t1500
33,34,1,3.405,usuario7,s4t1500,usuario7s4t1500
34,35,1,1.404,usuario7,s4t1500,usuario7s4t1500
35,36,1,2.792,usuario7,s4t1500,usuario7s4t1500
36,37,1,5.475,usuario7,s4t1500,usuario7s4t1500
37,38,0,4.737,usuario7,s4t1500,usuario7s4t1500
38,39,0,3.121,usuario7,s4t1500,usuario7s4t1500
39,40,0,3.785,usuario7,s4t1500,usuario7s4t1500
40,41,1,2.56,usuario7,s4t1500,usuario7s4t1500
41,42,1,2.751,usuario7,s4t1500,usuario7s4t1500
42,43,1,2.413,usuario7,s4t1500,usuario7s4t1500
43,44,1,16.68,usuario7,s4t1500,usuario7s4t1500
44,45,0,3.951,usuario7,s4t1500,usuario7s4t1500
45,46,1,2.306,usuario7,s4t1500,usuario7s4t1500
46,47,0,5.201,usuario7,s4t1500,usuario7s4t1500
47,48,0,2.258,usuario7,s4t1500,usuario7s4t1500
48,49,0,3.342,usuario7,s4t1500,usuario7s4t1500
49,50,0,5.055,usuario7,s4t1500,usuario7s4t1500
0,1,1,7.304,usuario16,s4t1500,usuario16s4t1500
1,2,0,6.228,usuario16,s4t1500,usuario16s4t1500
2,3,1,5.299,usuario16,s4t1500,usuario16s4t1500
3,4,0,2.922,usuario16,s4t1500,usuario16s4t1500
4,5,0,2.272,usuario16,s4t1500,usuario16s4t1500
5,6,1,3.7,usuario16,s4t1500,usuario16s4t1500
6,7,1,6.03,usuario16,s4t1500,usuario16s4t1500
7,8,0,4.874,usuario16,s4t1500,usuario16s4t1500
8,9,1,3.328,usuario16,s4t1500,usuario16s4t1500
9,10,0,6.529,usuario16,s4t1500,usuario16s4t1500
10,11,0,2.111,usuario16,s4t1500,usuario16s4t1500
11,12,0,2.115,usuario16,s4t1500,usuario16s4t1500
12,13,1,2.332,usuario16,s4t1500,usuario16s4t1500
13,14,0,4.269,usuario16,s4t1500,usuario16s4t1500
14,15,0,3.138,usuario16,s4t1500,usuario16s4t1500
15,16,1,2.178,usuario16,s4t1500,usuario16s4t1500
16,17,1,2.859,usuario16,s4t1500,usuario16s4t1500
17,18,0,2.571,usuario16,s4t1500,usuario16s4t1500
18,19,0,3.061,usuario16,s4t1500,usuario16s4t1500
19,20,1,4.762,usuario16,s4t1500,usuario16s4t1500
20,21,0,1.987,usuario16,s4t1500,usuario16s4t1500
21,22,0,5.128,usuario16,s4t1500,usuario16s4t1500
22,23,0,1.898,usuario16,s4t1500,usuario16s4t1500
23,24,1,2.284,usuario16,s4t1500,usuario16s4t1500
24,25,0,3.178,usuario16,s4t1500,usuario16s4t1500
25,26,0,2.129,usuario16,s4t1500,usuario16s4t1500
26,27,0,2.249,usuario16,s4t1500,usuario16s4t1500
27,28,0,3.073,usuario16,s4t1500,usuario16s4t1500
28,29,0,4.482,usuario16,s4t1500,usuario16s4t1500
29,30,1,2.31,usuario16,s4t1500,usuario16s4t1500
30,31,0,12.865,usuario16,s4t1500,usuario16s4t1500
31,32,0,2.685,usuario16,s4t1500,usuario16s4t1500
32,33,0,3.08,usuario16,s4t1500,usuario16s4t1500
33,34,0,3.991,usuario16,s4t1500,usuario16s4t1500
34,35,1,2.359,usuario16,s4t1500,usuario16s4t1500
35,36,1,3.927,usuario16,s4t1500,usuario16s4t1500
36,37,0,2.605,usuario16,s4t1500,usuario16s4t1500
37,38,0,2.607,usuario16,s4t1500,usuario16s4t1500
38,39,0,2.071,usuario16,s4t1500,usuario16s4t1500
39,40,0,2.402,usuario16,s4t1500,usuario16s4t1500
40,41,0,2.646,usuario16,s4t1500,usuario16s4t1500
41,42,1,3.449,usuario16,s4t1500,usuario16s4t1500
42,43,1,2.504,usuario16,s4t1500,usuario16s4t1500
43,44,1,2.249,usuario16,s4t1500,usuario16s4t1500
44,45,0,2.287,usuario16,s4t1500,usuario16s4t1500
45,46,1,3.336,usuario16,s4t1500,usuario16s4t1500
46,47,1,2.598,usuario16,s4t1500,usuario16s4t1500
47,48,0,2.16,usuario16,s4t1500,usuario16s4t1500
48,49,1,3.248,usuario16,s4t1500,usuario16s4t1500
49,50,1,2.762,usuario16,s4t1500,usuario16s4t1500
0,1,0,13.427,usuario29,s4t1500,usuario29s4t1500
1,2,1,9.636,usuario29,s4t1500,usuario29s4t1500
2,3,1,13.474,usuario29,s4t1500,usuario29s4t1500
3,4,1,14.778,usuario29,s4t1500,usuario29s4t1500
4,5,0,12.852,usuario29,s4t1500,usuario29s4t1500
5,6,0,10.463,usuario29,s4t1500,usuario29s4t1500
6,7,1,3.786,usuario29,s4t1500,usuario29s4t1500
7,8,1,4.71,usuario29,s4t1500,usuario29s4t1500
8,9,1,3.162,usuario29,s4t1500,usuario29s4t1500
9,10,1,10.961,usuario29,s4t1500,usuario29s4t1500
10,11,0,12.872,usuario29,s4t1500,usuario29s4t1500
11,12,1,4.848,usuario29,s4t1500,usuario29s4t1500
12,13,1,11.473,usuario29,s4t1500,usuario29s4t1500
13,14,0,2.772,usuario29,s4t1500,usuario29s4t1500
14,15,1,4.364,usuario29,s4t1500,usuario29s4t1500
15,16,0,11.607,usuario29,s4t1500,usuario29s4t1500
16,17,1,10.246,usuario29,s4t1500,usuario29s4t1500
17,18,0,14.507,usuario29,s4t1500,usuario29s4t1500
18,19,0,4.632,usuario29,s4t1500,usuario29s4t1500
19,20,0,4.985,usuario29,s4t1500,usuario29s4t1500
20,21,1,4.234,usuario29,s4t1500,usuario29s4t1500
21,22,1,27.114,usuario29,s4t1500,usuario29s4t1500
22,23,1,4.063,usuario29,s4t1500,usuario29s4t1500
23,24,1,3.528,usuario29,s4t1500,usuario29s4t1500
24,25,0,4.932,usuario29,s4t1500,usuario29s4t1500
25,26,0,4.668,usuario29,s4t1500,usuario29s4t1500
26,27,1,7.511,usuario29,s4t1500,usuario29s4t1500
27,28,0,13.189,usuario29,s4t1500,usuario29s4t1500
28,29,1,3.934,usuario29,s4t1500,usuario29s4t1500
29,30,0,9.145,usuario29,s4t1500,usuario29s4t1500
30,31,0,6.143,usuario29,s4t1500,usuario29s4t1500
31,32,1,13.042,usuario29,s4t1500,usuario29s4t1500
32,33,1,10.64,usuario29,s4t1500,usuario29s4t1500
33,34,0,5.993,usuario29,s4t1500,usuario29s4t1500
34,35,0,27.696,usuario29,s4t1500,usuario29s4t1500
35,36,1,4.397,usuario29,s4t1500,usuario29s4t1500
36,37,0,6.127,usuario29,s4t1500,usuario29s4t1500
37,38,1,5.242,usuario29,s4t1500,usuario29s4t1500
38,39,1,3.11,usuario29,s4t1500,usuario29s4t1500
39,40,1,5.885,usuario29,s4t1500,usuario29s4t1500
40,41,0,4.751,usuario29,s4t1500,usuario29s4t1500
41,42,1,6.227,usuario29,s4t1500,usuario29s4t1500
42,43,0,13.459,usuario29,s4t1500,usuario29s4t1500
43,44,1,6.015,usuario29,s4t1500,usuario29s4t1500
44,45,0,4.012,usuario29,s4t1500,usuario29s4t1500
45,46,1,4.377,usuario29,s4t1500,usuario29s4t1500
46,47,0,5.962,usuario29,s4t1500,usuario29s4t1500
47,48,0,4.897,usuario29,s4t1500,usuario29s4t1500
48,49,0,5.706,usuario29,s4t1500,usuario29s4t1500
49,50,1,6.583,usuario29,s4t1500,usuario29s4t1500
0,1,0,9.833,usuario25,s4t1500,usuario25s4t1500
1,2,0,5.658,usuario25,s4t1500,usuario25s4t1500
2,3,0,3.1,usuario25,s4t1500,usuario25s4t1500
3,4,1,12.649,usuario25,s4t1500,usuario25s4t1500
4,5,0,4.074,usuario25,s4t1500,usuario25s4t1500
5,6,1,5.215,usuario25,s4t1500,usuario25s4t1500
6,7,1,9.807,usuario25,s4t1500,usuario25s4t1500
7,8,1,8.986,usuario25,s4t1500,usuario25s4t1500
8,9,0,16.396,usuario25,s4t1500,usuario25s4t1500
9,10,0,5.941,usuario25,s4t1500,usuario25s4t1500
10,11,0,6.652,usuario25,s4t1500,usuario25s4t1500
11,12,1,17.745,usuario25,s4t1500,usuario25s4t1500
12,13,0,2.411,usuario25,s4t1500,usuario25s4t1500
13,14,0,12.993,usuario25,s4t1500,usuario25s4t1500
14,15,0,3.865,usuario25,s4t1500,usuario25s4t1500
15,16,0,11.398,usuario25,s4t1500,usuario25s4t1500
16,17,0,18.53,usuario25,s4t1500,usuario25s4t1500
17,18,0,7.323,usuario25,s4t1500,usuario25s4t1500
18,19,1,5.482,usuario25,s4t1500,usuario25s4t1500
19,20,1,9.308,usuario25,s4t1500,usuario25s4t1500
20,21,1,7.913,usuario25,s4t1500,usuario25s4t1500
21,22,1,5.179,usuario25,s4t1500,usuario25s4t1500
22,23,1,5.427,usuario25,s4t1500,usuario25s4t1500
23,24,1,6.624,usuario25,s4t1500,usuario25s4t1500
24,25,1,4.366,usuario25,s4t1500,usuario25s4t1500
25,26,1,7.185,usuario25,s4t1500,usuario25s4t1500
26,27,0,3.143,usuario25,s4t1500,usuario25s4t1500
27,28,0,2.351,usuario25,s4t1500,usuario25s4t1500
28,29,0,2.152,usuario25,s4t1500,usuario25s4t1500
29,30,0,2.454,usuario25,s4t1500,usuario25s4t1500
30,31,0,2.511,usuario25,s4t1500,usuario25s4t1500
31,32,0,3.059,usuario25,s4t1500,usuario25s4t1500
32,33,1,13.226,usuario25,s4t1500,usuario25s4t1500
33,34,0,3.37,usuario25,s4t1500,usuario25s4t1500
34,35,0,2.164,usuario25,s4t1500,usuario25s4t1500
35,36,0,4.887,usuario25,s4t1500,usuario25s4t1500
36,37,1,10.867,usuario25,s4t1500,usuario25s4t1500
37,38,0,2.745,usuario25,s4t1500,usuario25s4t1500
38,39,0,3.341,usuario25,s4t1500,usuario25s4t1500
39,40,0,6.504,usuario25,s4t1500,usuario25s4t1500
40,41,0,2.989,usuario25,s4t1500,usuario25s4t1500
41,42,0,4.364,usuario25,s4t1500,usuario25s4t1500
42,43,0,2.452,usuario25,s4t1500,usuario25s4t1500
43,44,0,2.867,usuario25,s4t1500,usuario25s4t1500
44,45,0,3.532,usuario25,s4t1500,usuario25s4t1500
45,46,0,4.352,usuario25,s4t1500,usuario25s4t1500
46,47,0,1.837,usuario25,s4t1500,usuario25s4t1500
47,48,1,4.451,usuario25,s4t1500,usuario25s4t1500
48,49,1,2.418,usuario25,s4t1500,usuario25s4t1500
49,50,0,1.482,usuario25,s4t1500,usuario25s4t1500
0,1,1,6.306,usuario13,s4t1500,usuario13s4t1500
1,2,1,6.438,usuario13,s4t1500,usuario13s4t1500
2,3,1,7.019,usuario13,s4t1500,usuario13s4t1500
3,4,0,3.723,usuario13,s4t1500,usuario13s4t1500
4,5,1,4.526,usuario13,s4t1500,usuario13s4t1500
5,6,0,4.16,usuario13,s4t1500,usuario13s4t1500
6,7,1,3.778,usuario13,s4t1500,usuario13s4t1500
7,8,1,3.744,usuario13,s4t1500,usuario13s4t1500
8,9,0,2.536,usuario13,s4t1500,usuario13s4t1500
9,10,1,10.96,usuario13,s4t1500,usuario13s4t1500
10,11,0,2.645,usuario13,s4t1500,usuario13s4t1500
11,12,1,3.044,usuario13,s4t1500,usuario13s4t1500
12,13,0,3.292,usuario13,s4t1500,usuario13s4t1500
13,14,0,2.699,usuario13,s4t1500,usuario13s4t1500
14,15,0,2.7,usuario13,s4t1500,usuario13s4t1500
15,16,1,5.878,usuario13,s4t1500,usuario13s4t1500
16,17,0,4.247,usuario13,s4t1500,usuario13s4t1500
17,18,0,2.371,usuario13,s4t1500,usuario13s4t1500
18,19,0,2.999,usuario13,s4t1500,usuario13s4t1500
19,20,1,2.454,usuario13,s4t1500,usuario13s4t1500
20,21,0,3.207,usuario13,s4t1500,usuario13s4t1500
21,22,0,1.872,usuario13,s4t1500,usuario13s4t1500
22,23,0,5.288,usuario13,s4t1500,usuario13s4t1500
23,24,0,2.715,usuario13,s4t1500,usuario13s4t1500
24,25,0,2.731,usuario13,s4t1500,usuario13s4t1500
25,26,0,2.028,usuario13,s4t1500,usuario13s4t1500
26,27,0,2.171,usuario13,s4t1500,usuario13s4t1500
27,28,0,1.863,usuario13,s4t1500,usuario13s4t1500
28,29,0,1.957,usuario13,s4t1500,usuario13s4t1500
29,30,0,2.057,usuario13,s4t1500,usuario13s4t1500
30,31,0,1.783,usuario13,s4t1500,usuario13s4t1500
31,32,1,3.344,usuario13,s4t1500,usuario13s4t1500
32,33,0,3.388,usuario13,s4t1500,usuario13s4t1500
33,34,0,2.275,usuario13,s4t1500,usuario13s4t1500
34,35,0,2.109,usuario13,s4t1500,usuario13s4t1500
35,36,0,2.6,usuario13,s4t1500,usuario13s4t1500
36,37,1,2.587,usuario13,s4t1500,usuario13s4t1500
37,38,0,3.603,usuario13,s4t1500,usuario13s4t1500
38,39,0,1.765,usuario13,s4t1500,usuario13s4t1500
39,40,0,1.847,usuario13,s4t1500,usuario13s4t1500
40,41,1,2.061,usuario13,s4t1500,usuario13s4t1500
41,42,0,4.939,usuario13,s4t1500,usuario13s4t1500
42,43,0,4.069,usuario13,s4t1500,usuario13s4t1500
43,44,0,2.101,usuario13,s4t1500,usuario13s4t1500
44,45,0,2.801,usuario13,s4t1500,usuario13s4t1500
45,46,1,3.752,usuario13,s4t1500,usuario13s4t1500
46,47,0,3.615,usuario13,s4t1500,usuario13s4t1500
47,48,0,1.881,usuario13,s4t1500,usuario13s4t1500
48,49,0,2.061,usuario13,s4t1500,usuario13s4t1500
49,50,0,1.958,usuario13,s4t1500,usuario13s4t1500
0,1,0,6.273,usuario2,s4t1500,usuario2s4t1500
1,2,1,21.543,usuario2,s4t1500,usuario2s4t1500
2,3,1,8.577,usuario2,s4t1500,usuario2s4t1500
3,4,1,7.103,usuario2,s4t1500,usuario2s4t1500
4,5,0,3.62,usuario2,s4t1500,usuario2s4t1500
5,6,0,10.405,usuario2,s4t1500,usuario2s4t1500
6,7,0,8.962,usuario2,s4t1500,usuario2s4t1500
7,8,1,8.592,usuario2,s4t1500,usuario2s4t1500
8,9,0,6.985,usuario2,s4t1500,usuario2s4t1500
9,10,1,26.798,usuario2,s4t1500,usuario2s4t1500
10,11,0,28.536,usuario2,s4t1500,usuario2s4t1500
11,12,1,23.666,usuario2,s4t1500,usuario2s4t1500
12,13,0,6.233,usuario2,s4t1500,usuario2s4t1500
13,14,1,29.455,usuario2,s4t1500,usuario2s4t1500
14,15,0,12.835,usuario2,s4t1500,usuario2s4t1500
15,16,0,26.002,usuario2,s4t1500,usuario2s4t1500
16,17,1,20.022,usuario2,s4t1500,usuario2s4t1500
17,18,0,4.748,usuario2,s4t1500,usuario2s4t1500
18,19,0,25.162,usuario2,s4t1500,usuario2s4t1500
19,20,1,17.443,usuario2,s4t1500,usuario2s4t1500
20,21,0,5.303,usuario2,s4t1500,usuario2s4t1500
21,22,0,6.504,usuario2,s4t1500,usuario2s4t1500
22,23,1,11.337,usuario2,s4t1500,usuario2s4t1500
23,24,0,10.83,usuario2,s4t1500,usuario2s4t1500
24,25,1,8.158,usuario2,s4t1500,usuario2s4t1500
25,26,1,3.119,usuario2,s4t1500,usuario2s4t1500
26,27,1,10.422,usuario2,s4t1500,usuario2s4t1500
27,28,1,10.579,usuario2,s4t1500,usuario2s4t1500
28,29,0,3.721,usuario2,s4t1500,usuario2s4t1500
29,30,1,3.841,usuario2,s4t1500,usuario2s4t1500
30,31,1,5.067,usuario2,s4t1500,usuario2s4t1500
31,32,0,28.515,usuario2,s4t1500,usuario2s4t1500
32,33,1,7.962,usuario2,s4t1500,usuario2s4t1500
33,34,1,8.769,usuario2,s4t1500,usuario2s4t1500
34,35,0,3.484,usuario2,s4t1500,usuario2s4t1500
35,36,0,14.637,usuario2,s4t1500,usuario2s4t1500
36,37,0,11.415,usuario2,s4t1500,usuario2s4t1500
37,38,0,3.206,usuario2,s4t1500,usuario2s4t1500
38,39,0,2.488,usuario2,s4t1500,usuario2s4t1500
39,40,1,2.524,usuario2,s4t1500,usuario2s4t1500
40,41,0,4.478,usuario2,s4t1500,usuario2s4t1500
41,42,0,4.354,usuario2,s4t1500,usuario2s4t1500
42,43,0,8.301,usuario2,s4t1500,usuario2s4t1500
43,44,0,2.985,usuario2,s4t1500,usuario2s4t1500
44,45,0,4.775,usuario2,s4t1500,usuario2s4t1500
45,46,1,6.188,usuario2,s4t1500,usuario2s4t1500
46,47,1,3.508,usuario2,s4t1500,usuario2s4t1500
47,48,1,3.833,usuario2,s4t1500,usuario2s4t1500
48,49,1,3.888,usuario2,s4t1500,usuario2s4t1500
49,50,1,3.579,usuario2,s4t1500,usuario2s4t1500
0,1,0,8.954,usuario27,s4t1500,usuario27s4t1500
1,2,1,5.66,usuario27,s4t1500,usuario27s4t1500
2,3,0,4.024,usuario27,s4t1500,usuario27s4t1500
3,4,1,4.946,usuario27,s4t1500,usuario27s4t1500
