,round,player,action_player,opponent,action_opponent,payoff,time_php,time_js,who_played,session,treatment,actions
8067,82,s7m22_usuario10,D,['s7m22_usuario6'],D,1,6239.00008202,6191,user,s7m22,changing,DDD
8068,82,s7m22_usuario11,D,['s7m22_usuario2'],D,1,951.300144196,924,user,s7m22,changing,DDD
8069,82,s7m22_usuario12,C,['s7m22_usuario1'],D,0,969.200134277,944,user,s7m22,changing,CDC
8070,82,s7m22_usuario13,D,['s7m22_usuario17'],D,1,723.999977112,697,user,s7m22,changing,DDD
8071,82,s7m22_usuario14,D,['s7m22_usuario18'],D,1,539.499998093,521,user,s7m22,changing,DDD
8072,82,s7m22_usuario15,C,['s7m22_usuario16'],D,0,1323.4000205999998,1299,user,s7m22,changing,DDC
8073,82,s7m22_usuario16,D,['s7m22_usuario15'],C,4,3174.89981651,3148,user,s7m22,changing,DCD
8074,82,s7m22_usuario17,D,['s7m22_usuario13'],D,1,1309.10015106,1284,user,s7m22,changing,DDD
8075,82,s7m22_usuario18,D,['s7m22_usuario14'],D,1,1051.40018463,1013,user,s7m22,changing,DDD
8076,83,s7m22_usuario1,D,['s7m22_usuario2'],D,1,2686.1000061,2658,user,s7m22,changing,DCD
8077,83,s7m22_usuario2,D,['s7m22_usuario1'],D,1,665.800094604,640,user,s7m22,changing,DDD
8078,83,s7m22_usuario3,D,['s7m22_usuario16'],D,1,1211.40003204,1185,user,s7m22,changing,DDD
8079,83,s7m22_usuario4,C,['s7m22_usuario13'],D,0,2096.69995308,2068,user,s7m22,changing,CDC
8080,83,s7m22_usuario5,D,['s7m22_usuario7'],C,4,1161.09991074,1136,user,s7m22,changing,DDD
8081,83,s7m22_usuario6,D,['s7m22_usuario10'],D,1,1667.50001907,1642,user,s7m22,changing,DDD
8082,83,s7m22_usuario7,C,['s7m22_usuario5'],D,0,10805.299997299999,10773,user,s7m22,changing,DCC
8083,83,s7m22_usuario8,D,['s7m22_usuario15'],D,1,1201.69997215,1183,user,s7m22,changing,CDD
8084,83,s7m22_usuario9,D,['s7m22_usuario11'],D,1,1798.20013046,1771,user,s7m22,changing,DCD
8085,83,s7m22_usuario10,D,['s7m22_usuario6'],D,1,1372.49994278,1330,user,s7m22,changing,DDD
8086,83,s7m22_usuario11,D,['s7m22_usuario9'],D,1,908.200025558,889,user,s7m22,changing,DDD
8087,83,s7m22_usuario12,C,['s7m22_usuario18'],C,3,970.9999561310001,945,user,s7m22,changing,CDC
8088,83,s7m22_usuario13,D,['s7m22_usuario4'],C,4,1120.39995193,1091,user,s7m22,changing,DDD
8089,83,s7m22_usuario14,D,['s7m22_usuario17'],D,1,508.100032806,482,user,s7m22,changing,DDD
8090,83,s7m22_usuario15,D,['s7m22_usuario8'],D,1,1074.30005074,1051,user,s7m22,changing,CDD
8091,83,s7m22_usuario16,D,['s7m22_usuario3'],D,1,3456.90011978,3437,user,s7m22,changing,DCD
8092,83,s7m22_usuario17,D,['s7m22_usuario14'],D,1,2231.49991035,2204,user,s7m22,changing,DDD
8093,83,s7m22_usuario18,C,['s7m22_usuario12'],C,3,1420.40014267,1392,user,s7m22,changing,DDC
8094,84,s7m22_usuario1,D,['s7m22_usuario7'],D,1,1025.09999275,998,user,s7m22,changing,DDD
8095,84,s7m22_usuario2,D,['s7m22_usuario17'],D,1,2270.60008049,2242,user,s7m22,changing,DDD
8096,84,s7m22_usuario3,D,['s7m22_usuario16'],D,1,687.900066376,661,user,s7m22,changing,DDD
8097,84,s7m22_usuario4,C,['s7m22_usuario15'],D,0,3090.50011635,3065,user,s7m22,changing,CDC
8098,84,s7m22_usuario5,D,['s7m22_usuario13'],D,1,2094.50006485,2067,user,s7m22,changing,DCD
8099,84,s7m22_usuario6,D,['s7m22_usuario12'],C,4,1665.8000946,1640,user,s7m22,changing,DDD
8100,84,s7m22_usuario7,D,['s7m22_usuario1'],D,1,9821.50006294,9789,user,s7m22,changing,CDD
8101,84,s7m22_usuario8,D,['s7m22_usuario10'],D,1,2724.79987144,2699,user,s7m22,changing,DDD
8102,84,s7m22_usuario9,D,['s7m22_usuario11'],D,1,1632.89999962,1608,user,s7m22,changing,DDD
8103,84,s7m22_usuario10,D,['s7m22_usuario8'],D,1,902.80008316,870,user,s7m22,changing,DDD
8104,84,s7m22_usuario11,D,['s7m22_usuario9'],D,1,808.099985123,780,user,s7m22,changing,DDD
8105,84,s7m22_usuario12,C,['s7m22_usuario6'],D,0,597.500085831,579,user,s7m22,changing,CCC
8106,84,s7m22_usuario13,D,['s7m22_usuario5'],D,1,956.4998149869999,929,user,s7m22,changing,DCD
8107,84,s7m22_usuario14,D,['s7m22_usuario18'],D,1,555.79996109,529,user,s7m22,changing,DDD
8108,84,s7m22_usuario15,D,['s7m22_usuario4'],C,4,1109.20000076,1080,user,s7m22,changing,DDD
8109,84,s7m22_usuario16,D,['s7m22_usuario3'],D,1,1530.90000153,1512,user,s7m22,changing,DDD
8110,84,s7m22_usuario17,D,['s7m22_usuario2'],D,1,3759.99999046,3735,user,s7m22,changing,DDD
8111,84,s7m22_usuario18,D,['s7m22_usuario14'],D,1,2427.50000954,2398,user,s7m22,changing,CCD
8112,85,s7m22_usuario1,D,['s7m22_usuario3'],D,1,770.500183105,752,user,s7m22,changing,DDD
8113,85,s7m22_usuario2,D,['s7m22_usuario18'],D,1,700.0000476839999,672,user,s7m22,changing,DDD
8114,85,s7m22_usuario3,D,['s7m22_usuario1'],D,1,1371.50001526,1345,user,s7m22,changing,DDD
8115,85,s7m22_usuario4,C,['s7m22_usuario9'],D,0,900.399923325,875,user,s7m22,changing,CDC
8116,85,s7m22_usuario5,D,['s7m22_usuario17'],D,1,1422.39999771,1405,user,s7m22,changing,DDD
8117,85,s7m22_usuario6,D,['s7m22_usuario15'],D,1,2833.19997787,2801,user,s7m22,changing,DCD
8118,85,s7m22_usuario7,D,['s7m22_usuario8'],D,1,8558.3999157,8529,user,s7m22,changing,DDD
8119,85,s7m22_usuario8,D,['s7m22_usuario7'],D,1,1327.99983025,1301,user,s7m22,changing,DDD
8120,85,s7m22_usuario9,D,['s7m22_usuario4'],C,4,1297.09982872,1271,user,s7m22,changing,DDD
8121,85,s7m22_usuario10,D,['s7m22_usuario14'],D,1,1285.59994698,1261,user,s7m22,changing,DDD
8122,85,s7m22_usuario11,D,['s7m22_usuario12'],C,4,738.60001564,719,user,s7m22,changing,DDD
8123,85,s7m22_usuario12,C,['s7m22_usuario11'],D,0,1113.80004883,1095,user,s7m22,changing,CDC
8124,85,s7m22_usuario13,D,['s7m22_usuario16'],D,1,927.400112152,902,user,s7m22,changing,DDD
8125,85,s7m22_usuario14,D,['s7m22_usuario10'],D,1,489.799976349,466,user,s7m22,changing,DDD
8126,85,s7m22_usuario15,D,['s7m22_usuario6'],D,1,1700.09994507,1673,user,s7m22,changing,DCD
8127,85,s7m22_usuario16,D,['s7m22_usuario13'],D,1,1463.09995651,1445,user,s7m22,changing,DDD
8128,85,s7m22_usuario17,D,['s7m22_usuario5'],D,1,2996.0000515,2977,user,s7m22,changing,DDD
8129,85,s7m22_usuario18,D,['s7m22_usuario2'],D,1,2052.10018158,2026,user,s7m22,changing,DDD
8130,86,s7m22_usuario1,D,['s7m22_usuario11'],D,1,784.0998172760001,760,user,s7m22,changing,DDD
8131,86,s7m22_usuario2,D,['s7m22_usuario16'],D,1,939.399957657,915,user,s7m22,changing,DDD
8132,86,s7m22_usuario3,D,['s7m22_usuario7'],D,1,1096.40002251,1068,user,s7m22,changing,DDD
8133,86,s7m22_usuario4,C,['s7m22_usuario15'],D,0,1647.8998660999998,1620,user,s7m22,changing,CDC
8134,86,s7m22_usuario5,C,['s7m22_usuario12'],D,0,1533.60009193,1514,user,s7m22,changing,DDC
8135,86,s7m22_usuario6,D,['s7m22_usuario13'],D,1,1271.60000801,1243,user,s7m22,changing,DDD
8136,86,s7m22_usuario7,D,['s7m22_usuario3'],D,1,2725.89993477,2699,user,s7m22,changing,DDD
8137,86,s7m22_usuario8,D,['s7m22_usuario14'],D,1,1538.30003738,1514,user,s7m22,changing,DDD
8138,86,s7m22_usuario9,D,['s7m22_usuario18'],D,1,1473.40011597,1448,user,s7m22,changing,DCD
8139,86,s7m22_usuario10,D,['s7m22_usuario17'],D,1,1696.30002975,1663,user,s7m22,changing,DDD
8140,86,s7m22_usuario11,D,['s7m22_usuario1'],D,1,947.9999542239999,918,user,s7m22,changing,DCD
8141,86,s7m22_usuario12,D,['s7m22_usuario5'],C,4,1513.90004158,1497,user,s7m22,changing,CDD
8142,86,s7m22_usuario13,D,['s7m22_usuario6'],D,1,1106.89997673,1088,user,s7m22,changing,DDD
8143,86,s7m22_usuario14,D,['s7m22_usuario8'],D,1,650.699853897,626,user,s7m22,changing,DDD
8144,86,s7m22_usuario15,D,['s7m22_usuario4'],C,4,2458.50014687,2434,user,s7m22,changing,DDD
8145,86,s7m22_usuario16,D,['s7m22_usuario2'],D,1,2580.49988747,2561,user,s7m22,changing,DDD
8146,86,s7m22_usuario17,D,['s7m22_usuario10'],D,1,2244.4999218000003,2217,user,s7m22,changing,DDD
8147,86,s7m22_usuario18,D,['s7m22_usuario9'],D,1,1313.60006332,1286,user,s7m22,changing,DDD
8148,87,s7m22_usuario1,D,['s7m22_usuario5'],C,4,779.99997139,753,user,s7m22,changing,DDD
8149,87,s7m22_usuario2,D,['s7m22_usuario4'],C,4,768.59998703,714,user,s7m22,changing,DDD
8150,87,s7m22_usuario3,D,['s7m22_usuario12'],D,1,1073.4000206,1049,user,s7m22,changing,DDD
8151,87,s7m22_usuario4,C,['s7m22_usuario2'],D,0,2417.50001907,2391,user,s7m22,changing,CDC
8152,87,s7m22_usuario5,C,['s7m22_usuario1'],D,0,575.000047684,549,user,s7m22,changing,CDC
8153,87,s7m22_usuario6,D,['s7m22_usuario17'],D,1,2003.79991531,1977,user,s7m22,changing,DDD
8154,87,s7m22_usuario7,D,['s7m22_usuario8'],D,1,2848.50001335,2820,user,s7m22,changing,DDD
8155,87,s7m22_usuario8,D,['s7m22_usuario7'],D,1,1567.69990921,1540,user,s7m22,changing,DDD
8156,87,s7m22_usuario9,D,['s7m22_usuario11'],D,1,1321.8998909000002,1296,user,s7m22,changing,DDD
8157,87,s7m22_usuario10,D,['s7m22_usuario14'],D,1,1345.99995613,1305,user,s7m22,changing,DDD
8158,87,s7m22_usuario11,D,['s7m22_usuario9'],D,1,889.300107956,862,user,s7m22,changing,DDD
8159,87,s7m22_usuario12,D,['s7m22_usuario3'],D,1,1873.6000061,1847,user,s7m22,changing,DCD
8160,87,s7m22_usuario13,D,['s7m22_usuario18'],D,1,790.6999588010001,766,user,s7m22,changing,DDD
8161,87,s7m22_usuario14,D,['s7m22_usuario10'],D,1,514.099836349,487,user,s7m22,changing,DDD
8162,87,s7m22_usuario15,D,['s7m22_usuario16'],D,1,6697.80015945,6639,user,s7m22,changing,DCD
8163,87,s7m22_usuario16,D,['s7m22_usuario15'],D,1,1891.49999619,1865,user,s7m22,changing,DDD
8164,87,s7m22_usuario17,D,['s7m22_usuario6'],D,1,1716.00008011,1691,user,s7m22,changing,DDD
8165,87,s7m22_usuario18,D,['s7m22_usuario13'],D,1,1143.30005646,1118,user,s7m22,changing,DDD
8166,88,s7m22_usuario1,C,['s7m22_usuario16'],D,0,1899.99985695,1877,user,s7m22,changing,DCC
8167,88,s7m22_usuario2,D,['s7m22_usuario6'],D,1,1569.00000572,1542,user,s7m22,changing,DCD
8168,88,s7m22_usuario3,C,['s7m22_usuario11'],D,0,1081.3999176,1056,user,s7m22,changing,DDC
8169,88,s7m22_usuario4,C,['s7m22_usuario7'],D,0,2210.00003815,2185,user,s7m22,changing,CDC
8170,88,s7m22_usuario5,D,['s7m22_usuario9'],D,1,981.3997745510001,955,user,s7m22,changing,CDD
8171,88,s7m22_usuario6,D,['s7m22_usuario2'],D,1,1706.79998398,1688,user,s7m22,changing,DDD
8172,88,s7m22_usuario7,D,['s7m22_usuario4'],C,4,14046.6001034,14024,user,s7m22,changing,DDD
8173,88,s7m22_usuario8,D,['s7m22_usuario13'],D,1,1233.90007019,1208,user,s7m22,changing,DDD
8174,88,s7m22_usuario9,D,['s7m22_usuario5'],D,1,2194.90003586,2171,user,s7m22,changing,DDD
8175,88,s7m22_usuario10,D,['s7m22_usuario14'],D,1,1101.30000114,1051,user,s7m22,changing,DDD
8176,88,s7m22_usuario11,D,['s7m22_usuario3'],C,4,1941.20001793,1915,user,s7m22,changing,DDD
8177,88,s7m22_usuario12,D,['s7m22_usuario15'],D,1,781.8000316619999,752,user,s7m22,changing,DDD
8178,88,s7m22_usuario13,D,['s7m22_usuario8'],D,1,810.600042343,793,user,s7m22,changing,DDD
8179,88,s7m22_usuario14,D,['s7m22_usuario10'],D,1,493.099927902,465,user,s7m22,changing,DDD
8180,88,s7m22_usuario15,D,['s7m22_usuario12'],D,1,1688.30013275,1662,user,s7m22,changing,DDD
8181,88,s7m22_usuario16,D,['s7m22_usuario1'],C,4,1309.80014801,1279,user,s7m22,changing,DDD
8182,88,s7m22_usuario17,D,['s7m22_usuario18'],D,1,7036.800146100001,7015,user,s7m22,changing,DDD
8183,88,s7m22_usuario18,D,['s7m22_usuario17'],D,1,1188.10009956,1161,user,s7m22,changing,DDD
8184,89,s7m22_usuario1,C,['s7m22_usuario13'],D,0,1166.80002213,1149,user,s7m22,changing,CDC
8185,89,s7m22_usuario2,D,['s7m22_usuario8'],D,1,929.6000003810001,900,user,s7m22,changing,DDD
8186,89,s7m22_usuario3,C,['s7m22_usuario17'],D,0,1097.59998322,1073,user,s7m22,changing,CDC
8187,89,s7m22_usuario4,C,['s7m22_usuario11'],D,0,1184.5998764,1159,user,s7m22,changing,CDC
8188,89,s7m22_usuario5,D,['s7m22_usuario12'],D,1,841.2001132969999,814,user,s7m22,changing,DDD
8189,89,s7m22_usuario6,D,['s7m22_usuario7'],D,1,7688.69996071,7625,user,s7m22,changing,DDD
8190,89,s7m22_usuario7,D,['s7m22_usuario6'],D,1,12044.0001488,12013,user,s7m22,changing,DCD
8191,89,s7m22_usuario8,D,['s7m22_usuario2'],D,1,1989.79997635,1966,user,s7m22,changing,DDD
8192,89,s7m22_usuario9,D,['s7m22_usuario10'],D,1,3607.89990425,3590,user,s7m22,changing,DDD
8193,89,s7m22_usuario10,D,['s7m22_usuario9'],D,1,1234.70020294,1206,user,s7m22,changing,DDD
8194,89,s7m22_usuario11,D,['s7m22_usuario4'],C,4,10402.8000832,10371,user,s7m22,changing,DCD
8195,89,s7m22_usuario12,D,['s7m22_usuario5'],D,1,749.50003624,729,user,s7m22,changing,DDD
8196,89,s7m22_usuario13,D,['s7m22_usuario1'],C,4,838.5999202730001,809,user,s7m22,changing,DDD
8197,89,s7m22_usuario14,C,['s7m22_usuario15'],C,3,5319.29993629,5297,user,s7m22,changing,DDC
8198,89,s7m22_usuario15,C,['s7m22_usuario14'],C,3,1949.50008392,1921,user,s7m22,changing,DDC
8199,89,s7m22_usuario16,D,['s7m22_usuario18'],D,1,3448.90022278,3433,user,s7m22,changing,DCD
8200,89,s7m22_usuario17,D,['s7m22_usuario3'],C,4,1240.59987068,1212,user,s7m22,changing,DDD
8201,89,s7m22_usuario18,D,['s7m22_usuario16'],D,1,1144.40011978,1119,user,s7m22,changing,DDD
8202,90,s7m22_usuario1,C,['s7m22_usuario9'],D,0,1330.70015907,1305,user,s7m22,changing,CDC
8203,90,s7m22_usuario2,D,['s7m22_usuario6'],D,1,1937.5,1910,user,s7m22,changing,DDD
8204,90,s7m22_usuario3,D,['s7m22_usuario13'],D,1,1475.49986839,1448,user,s7m22,changing,CDD
8205,90,s7m22_usuario4,C,['s7m22_usuario15'],D,0,1485.59999466,1459,user,s7m22,changing,CDC
8206,90,s7m22_usuario5,D,['s7m22_usuario11'],D,1,2385.29992104,2356,user,s7m22,changing,DDD
8207,90,s7m22_usuario6,D,['s7m22_usuario2'],D,1,1388.09990883,1362,user,s7m22,changing,DDD
8208,90,s7m22_usuario7,D,['s7m22_usuario12'],D,1,4825.80018044,4806,user,s7m22,changing,DDD
8209,90,s7m22_usuario8,C,['s7m22_usuario17'],D,0,1618.19982529,1590,user,s7m22,changing,DDC
8210,90,s7m22_usuario9,D,['s7m22_usuario1'],C,4,1244.00019646,1220,user,s7m22,changing,DDD
8211,90,s7m22_usuario10,D,['s7m22_usuario18'],D,1,1182.00016022,1139,user,s7m22,changing,DDD
8212,90,s7m22_usuario11,D,['s7m22_usuario5'],D,1,10389.299869499999,10356,user,s7m22,changing,DCD
8213,90,s7m22_usuario12,D,['s7m22_usuario7'],D,1,1336.69996262,1310,user,s7m22,changing,DDD
8214,90,s7m22_usuario13,D,['s7m22_usuario3'],D,1,1065.60015678,1040,user,s7m22,changing,DCD
8215,90,s7m22_usuario14,D,['s7m22_usuario16'],D,1,1557.19995499,1529,user,s7m22,changing,CCD
8216,90,s7m22_usuario15,D,['s7m22_usuario4'],C,4,1642.70019531,1618,user,s7m22,changing,CCD
8217,90,s7m22_usuario16,D,['s7m22_usuario14'],D,1,1854.79998589,1836,user,s7m22,changing,DDD
8218,90,s7m22_usuario17,D,['s7m22_usuario8'],C,4,2197.40009308,2169,user,s7m22,changing,DCD
8219,90,s7m22_usuario18,D,['s7m22_usuario10'],D,1,1021.39997482,992,user,s7m22,changing,DDD
8220,91,s7m22_usuario1,C,['s7m22_usuario2'],D,0,665.70019722,638,user,s7m22,changing,CDC
8221,91,s7m22_usuario2,D,['s7m22_usuario1'],C,4,1907.50002861,1882,user,s7m22,changing,DDD
8222,91,s7m22_usuario3,D,['s7m22_usuario18'],D,1,810.400009155,784,user,s7m22,changing,DDD
8223,91,s7m22_usuario4,C,['s7m22_usuario9'],D,0,2050.49991608,2013,user,s7m22,changing,CDC
8224,91,s7m22_usuario5,D,['s7m22_usuario16'],D,1,1099.2000103,1075,user,s7m22,changing,DDD
8225,91,s7m22_usuario6,D,['s7m22_usuario12'],D,1,1970.40009499,1945,user,s7m22,changing,DDD
8226,91,s7m22_usuario7,D,['s7m22_usuario8'],C,4,11332.200050399999,11304,user,s7m22,changing,DDD
8227,91,s7m22_usuario8,C,['s7m22_usuario7'],D,0,22948.6999512,22920,user,s7m22,changing,CDC
8228,91,s7m22_usuario9,D,['s7m22_usuario4'],C,4,1975.29983521,1950,user,s7m22,changing,DCD
8229,91,s7m22_usuario10,D,['s7m22_usuario17'],D,1,6496.0000515,6451,user,s7m22,changing,DDD
8230,91,s7m22_usuario11,D,['s7m22_usuario15'],D,1,10376.899957700001,10342,user,s7m22,changing,DDD
8231,91,s7m22_usuario12,D,['s7m22_usuario6'],D,1,1468.30010414,1438,user,s7m22,changing,DDD
8232,91,s7m22_usuario13,D,['s7m22_usuario14'],C,4,1011.30008698,987,user,s7m22,changing,DDD
8233,91,s7m22_usuario14,C,['s7m22_usuario13'],D,0,1045.90010643,1021,user,s7m22,changing,DDC
8234,91,s7m22_usuario15,D,['s7m22_usuario11'],D,1,1511.10005379,1484,user,s7m22,changing,DCD
8235,91,s7m22_usuario16,D,['s7m22_usuario5'],D,1,1517.70019531,1492,user,s7m22,changing,DDD
8236,91,s7m22_usuario17,D,['s7m22_usuario10'],D,1,4282.50002861,4254,user,s7m22,changing,DCD
8237,91,s7m22_usuario18,D,['s7m22_usuario3'],D,1,1085.3998660999998,1057,user,s7m22,changing,DDD
8238,92,s7m22_usuario1,C,['s7m22_usuario7'],D,0,1615.00000954,1589,user,s7m22,changing,CDC
8239,92,s7m22_usuario2,D,['s7m22_usuario6'],D,1,1772.39990234,1745,user,s7m22,changing,DCD
8240,92,s7m22_usuario3,D,['s7m22_usuario5'],C,4,885.1001262660001,857,user,s7m22,changing,DDD
8241,92,s7m22_usuario4,C,['s7m22_usuario12'],D,0,1040.10009766,994,user,s7m22,changing,CDC
8242,92,s7m22_usuario5,C,['s7m22_usuario3'],D,0,1659.49988365,1631,user,s7m22,changing,DDC
8243,92,s7m22_usuario6,D,['s7m22_usuario2'],D,1,1861.09995842,1835,user,s7m22,changing,DDD
8244,92,s7m22_usuario7,D,['s7m22_usuario1'],C,4,6199.99980927,6171,user,s7m22,changing,DCD
8245,92,s7m22_usuario8,C,['s7m22_usuario18'],D,0,1149.10006523,1122,user,s7m22,changing,CDC
8246,92,s7m22_usuario9,D,['s7m22_usuario17'],D,1,2561.1000061,2534,user,s7m22,changing,DCD
8247,92,s7m22_usuario10,D,['s7m22_usuario15'],D,1,1185.40000916,1139,user,s7m22,changing,DDD
8248,92,s7m22_usuario11,D,['s7m22_usuario14'],D,1,1499.80020523,1471,user,s7m22,changing,DDD
8249,92,s7m22_usuario12,D,['s7m22_usuario4'],C,4,2111.70005798,2084,user,s7m22,changing,DDD
8250,92,s7m22_usuario13,D,['s7m22_usuario16'],D,1,1343.19996834,1324,user,s7m22,changing,DCD
8251,92,s7m22_usuario14,D,['s7m22_usuario11'],D,1,1157.7000618,1139,user,s7m22,changing,CDD
8252,92,s7m22_usuario15,D,['s7m22_usuario10'],D,1,1318.50004196,1292,user,s7m22,changing,DDD
8253,92,s7m22_usuario16,D,['s7m22_usuario13'],D,1,1856.69994354,1832,user,s7m22,changing,DDD
8254,92,s7m22_usuario17,D,['s7m22_usuario9'],D,1,2816.99991226,2790,user,s7m22,changing,DDD
8255,92,s7m22_usuario18,D,['s7m22_usuario8'],C,4,922.499895096,897,user,s7m22,changing,DDD
8256,93,s7m22_usuario1,C,['s7m22_usuario3'],D,0,847.00012207,820,user,s7m22,changing,CDC
8257,93,s7m22_usuario2,D,['s7m22_usuario16'],D,1,851.799964905,823,user,s7m22,changing,DDD
8258,93,s7m22_usuario3,D,['s7m22_usuario1'],C,4,1242.90013313,1225,user,s7m22,changing,DCD
8259,93,s7m22_usuario4,C,['s7m22_usuario12'],D,0,1256.99996948,1232,user,s7m22,changing,CDC
8260,93,s7m22_usuario5,C,['s7m22_usuario14'],D,0,1140.0001049,1113,user,s7m22,changing,CDC
8261,93,s7m22_usuario6,D,['s7m22_usuario13'],D,1,1809.49997902,1781,user,s7m22,changing,DDD
8262,93,s7m22_usuario7,C,['s7m22_usuario10'],D,0,1870.90015411,1843,user,s7m22,changing,DCC
8263,93,s7m22_usuario8,C,['s7m22_usuario17'],C,3,1742.30003357,1717,user,s7m22,changing,CDC
8264,93,s7m22_usuario9,D,['s7m22_usuario18'],D,1,1822.79992104,1796,user,s7m22,changing,DDD
8265,93,s7m22_usuario10,D,['s7m22_usuario7'],C,4,2411.29994392,2369,user,s7m22,changing,DDD
8266,93,s7m22_usuario11,D,['s7m22_usuario15'],D,1,2511.09981537,2483,user,s7m22,changing,DDD
8267,93,s7m22_usuario12,D,['s7m22_usuario4'],C,4,1731.40001297,1706,user,s7m22,changing,DCD
8268,93,s7m22_usuario13,D,['s7m22_usuario6'],D,1,3126.49989128,3098,user,s7m22,changing,DDD
8269,93,s7m22_usuario14,D,['s7m22_usuario5'],C,4,692.000150681,665,user,s7m22,changing,DDD
8270,93,s7m22_usuario15,D,['s7m22_usuario11'],D,1,1001.30009651,982,user,s7m22,changing,DDD
8271,93,s7m22_usuario16,D,['s7m22_usuario2'],D,1,2738.49987984,2711,user,s7m22,changing,DDD
8272,93,s7m22_usuario17,C,['s7m22_usuario8'],C,3,6608.29997063,6579,user,s7m22,changing,DDC
8273,93,s7m22_usuario18,D,['s7m22_usuario9'],D,1,1361.59992218,1336,user,s7m22,changing,DCD
8274,94,s7m22_usuario1,C,['s7m22_usuario12'],C,3,911.7000103,893,user,s7m22,changing,CDC
8275,94,s7m22_usuario2,D,['s7m22_usuario9'],D,1,1018.80002022,992,user,s7m22,changing,DDD
8276,94,s7m22_usuario3,D,['s7m22_usuario8'],C,4,1057.29985237,1034,user,s7m22,changing,DCD
8277,94,s7m22_usuario4,C,['s7m22_usuario14'],D,0,1307.60002136,1279,user,s7m22,changing,CDC
8278,94,s7m22_usuario5,D,['s7m22_usuario16'],D,1,11381.100177799999,11351,user,s7m22,changing,CDD
8279,94,s7m22_usuario6,D,['s7m22_usuario7'],C,4,2717.09990501,2691,user,s7m22,changing,DDD
8280,94,s7m22_usuario7,C,['s7m22_usuario6'],D,0,3872.29990959,3853,user,s7m22,changing,CDC
8281,94,s7m22_usuario8,C,['s7m22_usuario3'],D,0,1147.40014076,1118,user,s7m22,changing,CCC
8282,94,s7m22_usuario9,D,['s7m22_usuario2'],D,1,1612.79988289,1587,user,s7m22,changing,DDD
8283,94,s7m22_usuario10,D,['s7m22_usuario18'],D,1,2245.50008774,2215,user,s7m22,changing,DCD
8284,94,s7m22_usuario11,D,['s7m22_usuario15'],C,4,741.199970245,713,user,s7m22,changing,DDD
8285,94,s7m22_usuario12,C,['s7m22_usuario1'],C,3,2162.89997101,2144,user,s7m22,changing,DCC
8286,94,s7m22_usuario13,D,['s7m22_usuario17'],D,1,1366.40000343,1340,user,s7m22,changing,DDD
8287,94,s7m22_usuario14,D,['s7m22_usuario4'],C,4,465.00015258800005,439,user,s7m22,changing,DCD
8288,94,s7m22_usuario15,C,['s7m22_usuario11'],D,0,1346.2998867000001,1331,user,s7m22,changing,DDC
8289,94,s7m22_usuario16,D,['s7m22_usuario5'],D,1,1685.19997597,1633,user,s7m22,changing,DDD
8290,94,s7m22_usuario17,D,['s7m22_usuario13'],D,1,2526.10015869,2495,user,s7m22,changing,CCD
8291,94,s7m22_usuario18,D,['s7m22_usuario10'],D,1,1511.39998436,1494,user,s7m22,changing,DDD
8292,95,s7m22_usuario1,C,['s7m22_usuario2'],D,0,1182.49988556,1155,user,s7m22,changing,CCC
8293,95,s7m22_usuario2,D,['s7m22_usuario1'],C,4,1549.70002174,1522,user,s7m22,changing,DDD
8294,95,s7m22_usuario3,D,['s7m22_usuario15'],D,1,704.59985733,680,user,s7m22,changing,DCD
8295,95,s7m22_usuario4,C,['s7m22_usuario10'],D,0,1150.60019493,1127,user,s7m22,changing,CDC
8296,95,s7m22_usuario5,D,['s7m22_usuario18'],D,1,1389.8999691,1362,user,s7m22,changing,DDD
8297,95,s7m22_usuario6,D,['s7m22_usuario13'],D,1,2030.69996834,2015,user,s7m22,changing,DCD
8298,95,s7m22_usuario7,D,['s7m22_usuario17'],D,1,2391.00003242,2365,user,s7m22,changing,CDD
8299,95,s7m22_usuario8,C,['s7m22_usuario9'],D,0,12206.0000896,12182,user,s7m22,changing,CDC
8300,95,s7m22_usuario9,D,['s7m22_usuario8'],C,4,1136.20018959,1108,user,s7m22,changing,DDD
8301,95,s7m22_usuario10,D,['s7m22_usuario4'],C,4,14338.5000229,14303,user,s7m22,changing,DDD
8302,95,s7m22_usuario11,D,['s7m22_usuario16'],D,1,638.90004158,612,user,s7m22,changing,DCD
8303,95,s7m22_usuario12,D,['s7m22_usuario14'],D,1,2731.69994354,2708,user,s7m22,changing,CCD
8304,95,s7m22_usuario13,D,['s7m22_usuario6'],D,1,1262.50004768,1237,user,s7m22,changing,DDD
8305,95,s7m22_usuario14,D,['s7m22_usuario12'],D,1,503.200054169,477,user,s7m22,changing,DCD
8306,95,s7m22_usuario15,D,['s7m22_usuario3'],D,1,1620.19991875,1594,user,s7m22,changing,CDD
8307,95,s7m22_usuario16,D,['s7m22_usuario11'],D,1,1520.2999115,1494,user,s7m22,changing,DDD
8308,95,s7m22_usuario17,D,['s7m22_usuario7'],D,1,3805.19986153,3781,user,s7m22,changing,DDD
8309,95,s7m22_usuario18,D,['s7m22_usuario5'],D,1,728.1999588010001,701,user,s7m22,changing,DDD
