,round,player,action_player,opponent,action_opponent,payoff,time_php,rt,who_played,session,treatment,actions,response,abs_time,prev
9640,69,s8n3_usuario1,D,['s8n3_usuario15'],D,1,566.699981689,-0.551,user,s8n3,fix,DDD,0,0.551,DD
9641,69,s8n3_usuario15,D,['s8n3_usuario1'],D,1,1389.90020752,-1.37,user,s8n3,fix,DDD,0,1.37,DD
9642,70,s8n3_usuario4,C,['s8n3_usuario9'],D,0,3653.00011635,3.629,user,s8n3,fix,DDC,1,3.629,DD
9643,70,s8n3_usuario9,D,['s8n3_usuario4'],C,4,2083.19997787,-2.055,user,s8n3,fix,DDD,0,2.055,DD
9644,70,s8n3_usuario2,D,['s8n3_usuario14'],D,1,1816.90001488,-1.795,user,s8n3,fix,DCD,0,1.795,DC
9645,70,s8n3_usuario14,D,['s8n3_usuario2'],D,1,1605.29994965,-1.587,user,s8n3,fix,CDD,0,1.587,CD
9646,70,s8n3_usuario7,C,['s8n3_usuario13'],C,3,759.700059891,0.738,user,s8n3,fix,CCC,1,0.738,CC
9647,70,s8n3_usuario13,C,['s8n3_usuario7'],C,3,564.599990845,0.548,user,s8n3,fix,CCC,1,0.548,CC
9648,70,s8n3_usuario5,D,['s8n3_usuario8'],D,1,8081.59995079,-8.024,user,s8n3,fix,DDD,0,8.024,DD
9649,70,s8n3_usuario8,D,['s8n3_usuario5'],D,1,941.100120544,-0.915,user,s8n3,fix,DDD,0,0.915,DD
9650,70,s8n3_usuario10,C,['s8n3_usuario17'],C,3,615.299940109,0.6,user,s8n3,fix,CCC,1,0.6,CC
9651,70,s8n3_usuario17,C,['s8n3_usuario10'],C,3,862.399816513,0.837,user,s8n3,fix,CCC,1,0.837,CC
9652,70,s8n3_usuario18,C,['s8n3_usuario12'],C,3,895.60008049,0.852,user,s8n3,fix,CCC,1,0.852,CC
9653,70,s8n3_usuario12,C,['s8n3_usuario18'],C,3,634.999990463,0.61,user,s8n3,fix,CCC,1,0.61,CC
9654,70,s8n3_usuario11,C,['s8n3_usuario3'],C,3,1060.69993973,1.044,user,s8n3,fix,DDC,1,1.044,DD
9655,70,s8n3_usuario3,C,['s8n3_usuario11'],C,3,718.6000347139999,0.7,user,s8n3,fix,DDC,1,0.7,DD
9656,70,s8n3_usuario16,C,['s8n3_usuario6'],C,3,700.90007782,0.675,user,s8n3,fix,CCC,1,0.675,CC
9657,70,s8n3_usuario6,C,['s8n3_usuario16'],C,3,1314.89992142,1.292,user,s8n3,fix,CCC,1,1.292,CC
9658,70,s8n3_usuario1,D,['s8n3_usuario15'],D,1,1044.19994354,-1.02,user,s8n3,fix,DDD,0,1.02,DD
9659,70,s8n3_usuario15,D,['s8n3_usuario1'],D,1,978.699922562,-0.955,user,s8n3,fix,DDD,0,0.955,DD
9660,71,s8n3_usuario4,C,['s8n3_usuario9'],D,0,1159.60001945,1.137,user,s8n3,fix,CDC,1,1.137,CD
9661,71,s8n3_usuario9,D,['s8n3_usuario4'],C,4,2425.39978027,-2.409,user,s8n3,fix,DCD,0,2.409,DC
9662,71,s8n3_usuario2,D,['s8n3_usuario14'],C,4,3232.39994049,-3.213,user,s8n3,fix,DDD,0,3.213,DD
9663,71,s8n3_usuario14,C,['s8n3_usuario2'],D,0,1314.50009346,1.29,user,s8n3,fix,DDC,1,1.29,DD
9664,71,s8n3_usuario7,C,['s8n3_usuario13'],C,3,819.000005722,0.791,user,s8n3,fix,CCC,1,0.791,CC
9665,71,s8n3_usuario13,C,['s8n3_usuario7'],C,3,1298.00009727,1.272,user,s8n3,fix,CCC,1,1.272,CC
9666,71,s8n3_usuario5,D,['s8n3_usuario8'],D,1,4275.00009537,-4.247,user,s8n3,fix,DDD,0,4.247,DD
9667,71,s8n3_usuario8,D,['s8n3_usuario5'],D,1,1122.20001221,-1.096,user,s8n3,fix,DDD,0,1.096,DD
9668,71,s8n3_usuario10,C,['s8n3_usuario17'],C,3,555.399894714,0.527,user,s8n3,fix,CCC,1,0.527,CC
9669,71,s8n3_usuario17,C,['s8n3_usuario10'],C,3,846.1999893189999,0.82,user,s8n3,fix,CCC,1,0.82,CC
9670,71,s8n3_usuario18,C,['s8n3_usuario12'],C,3,963.999986649,0.942,user,s8n3,fix,CCC,1,0.942,CC
9671,71,s8n3_usuario12,C,['s8n3_usuario18'],C,3,721.2998867030001,0.698,user,s8n3,fix,CCC,1,0.698,CC
9672,71,s8n3_usuario11,C,['s8n3_usuario3'],C,3,519.900083542,0.501,user,s8n3,fix,CCC,1,0.501,CC
9673,71,s8n3_usuario3,C,['s8n3_usuario11'],C,3,458.400011063,0.439,user,s8n3,fix,CCC,1,0.439,CC
9674,71,s8n3_usuario16,C,['s8n3_usuario6'],C,3,902.80008316,0.887,user,s8n3,fix,CCC,1,0.887,CC
9675,71,s8n3_usuario6,C,['s8n3_usuario16'],C,3,1188.69996071,1.161,user,s8n3,fix,CCC,1,1.161,CC
9676,71,s8n3_usuario1,D,['s8n3_usuario15'],D,1,1975.99983215,-1.95,user,s8n3,fix,DDD,0,1.95,DD
9677,71,s8n3_usuario15,D,['s8n3_usuario1'],D,1,1663.70010376,-1.639,user,s8n3,fix,DDD,0,1.639,DD
9678,72,s8n3_usuario4,D,['s8n3_usuario9'],D,1,854.300022125,-0.832,user,s8n3,fix,CDD,0,0.832,CD
9679,72,s8n3_usuario9,D,['s8n3_usuario4'],D,1,2983.00004005,-2.957,user,s8n3,fix,DCD,0,2.957,DC
9680,72,s8n3_usuario2,D,['s8n3_usuario14'],C,4,3329.29992676,-3.304,user,s8n3,fix,DCD,0,3.304,DC
9681,72,s8n3_usuario14,C,['s8n3_usuario2'],D,0,1582.9000472999999,1.559,user,s8n3,fix,CDC,1,1.559,CD
9682,72,s8n3_usuario7,C,['s8n3_usuario13'],C,3,1060.69993973,1.037,user,s8n3,fix,CCC,1,1.037,CC
9683,72,s8n3_usuario13,C,['s8n3_usuario7'],C,3,907.599925995,0.881,user,s8n3,fix,CCC,1,0.881,CC
9684,72,s8n3_usuario5,D,['s8n3_usuario8'],D,1,1305.90009689,-1.289,user,s8n3,fix,DDD,0,1.289,DD
9685,72,s8n3_usuario8,D,['s8n3_usuario5'],D,1,744.100093842,-0.725,user,s8n3,fix,DDD,0,0.725,DD
9686,72,s8n3_usuario10,C,['s8n3_usuario17'],C,3,544.700145721,0.524,user,s8n3,fix,CCC,1,0.524,CC
9687,72,s8n3_usuario17,C,['s8n3_usuario10'],C,3,1811.40017509,1.786,user,s8n3,fix,CCC,1,1.786,CC
9688,72,s8n3_usuario18,C,['s8n3_usuario12'],C,3,2479.7000885,2.453,user,s8n3,fix,CCC,1,2.453,CC
9689,72,s8n3_usuario12,C,['s8n3_usuario18'],C,3,493.29996109,0.466,user,s8n3,fix,CCC,1,0.466,CC
9690,72,s8n3_usuario11,D,['s8n3_usuario3'],C,4,469.999790192,-0.446,user,s8n3,fix,CCD,0,0.446,CC
9691,72,s8n3_usuario3,C,['s8n3_usuario11'],D,0,1037.59980202,1.013,user,s8n3,fix,CCC,1,1.013,CC
9692,72,s8n3_usuario16,C,['s8n3_usuario6'],C,3,529.799938202,0.507,user,s8n3,fix,CCC,1,0.507,CC
9693,72,s8n3_usuario6,C,['s8n3_usuario16'],C,3,1061.39993668,1.034,user,s8n3,fix,CCC,1,1.034,CC
9694,72,s8n3_usuario1,D,['s8n3_usuario15'],D,1,1336.80009842,-1.318,user,s8n3,fix,DDD,0,1.318,DD
9695,72,s8n3_usuario15,D,['s8n3_usuario1'],D,1,825.7999420169999,-0.802,user,s8n3,fix,DDD,0,0.802,DD
9696,73,s8n3_usuario4,D,['s8n3_usuario9'],D,1,2208.40001106,-2.182,user,s8n3,fix,DDD,0,2.182,DD
9697,73,s8n3_usuario9,D,['s8n3_usuario4'],D,1,1773.89979362,-1.75,user,s8n3,fix,DDD,0,1.75,DD
9698,73,s8n3_usuario2,C,['s8n3_usuario14'],D,0,2334.1999054000003,2.306,user,s8n3,fix,DCC,1,2.306,DC
9699,73,s8n3_usuario14,D,['s8n3_usuario2'],C,4,1493.70002747,-1.463,user,s8n3,fix,CDD,0,1.463,CD
9700,73,s8n3_usuario7,C,['s8n3_usuario13'],C,3,861.899852753,0.84,user,s8n3,fix,CCC,1,0.84,CC
9701,73,s8n3_usuario13,C,['s8n3_usuario7'],C,3,989.0000820160001,0.966,user,s8n3,fix,CCC,1,0.966,CC
9702,73,s8n3_usuario5,D,['s8n3_usuario8'],D,1,3543.30015182,-3.513,user,s8n3,fix,DDD,0,3.513,DD
9703,73,s8n3_usuario8,D,['s8n3_usuario5'],D,1,1116.50013924,-1.098,user,s8n3,fix,DDD,0,1.098,DD
9704,73,s8n3_usuario10,C,['s8n3_usuario17'],C,3,650.899887085,0.636,user,s8n3,fix,CCC,1,0.636,CC
9705,73,s8n3_usuario17,C,['s8n3_usuario10'],C,3,3623.39997292,3.603,user,s8n3,fix,CCC,1,3.603,CC
9706,73,s8n3_usuario18,C,['s8n3_usuario12'],C,3,535.099983215,0.509,user,s8n3,fix,CCC,1,0.509,CC
9707,73,s8n3_usuario12,C,['s8n3_usuario18'],C,3,494.700193405,0.476,user,s8n3,fix,CCC,1,0.476,CC
9708,73,s8n3_usuario11,C,['s8n3_usuario3'],C,3,1138.79990578,1.12,user,s8n3,fix,DCC,1,1.12,DC
9709,73,s8n3_usuario3,C,['s8n3_usuario11'],C,3,439.699888229,0.421,user,s8n3,fix,CDC,1,0.421,CD
9710,73,s8n3_usuario16,C,['s8n3_usuario6'],C,3,675.699949265,0.657,user,s8n3,fix,CCC,1,0.657,CC
9711,73,s8n3_usuario6,C,['s8n3_usuario16'],C,3,1021.70014381,1.006,user,s8n3,fix,CCC,1,1.006,CC
9712,73,s8n3_usuario1,C,['s8n3_usuario15'],D,0,1421.2000369999998,1.387,user,s8n3,fix,DDC,1,1.387,DD
9713,73,s8n3_usuario15,D,['s8n3_usuario1'],C,4,782.00006485,-0.757,user,s8n3,fix,DDD,0,0.757,DD
9714,74,s8n3_usuario4,C,['s8n3_usuario9'],D,0,1487.10012436,1.443,user,s8n3,fix,DDC,1,1.443,DD
9715,74,s8n3_usuario9,D,['s8n3_usuario4'],C,4,1022.50003815,-0.994,user,s8n3,fix,DDD,0,0.994,DD
9716,74,s8n3_usuario2,D,['s8n3_usuario14'],C,4,1398.60010147,-1.376,user,s8n3,fix,CDD,0,1.376,CD
9717,74,s8n3_usuario14,C,['s8n3_usuario2'],D,0,1417.39988327,1.399,user,s8n3,fix,DCC,1,1.399,DC
9718,74,s8n3_usuario7,C,['s8n3_usuario13'],C,3,710.400104523,0.691,user,s8n3,fix,CCC,1,0.691,CC
9719,74,s8n3_usuario13,C,['s8n3_usuario7'],C,3,1233.50000381,1.202,user,s8n3,fix,CCC,1,1.202,CC
9720,74,s8n3_usuario5,D,['s8n3_usuario8'],D,1,629.499912262,-0.603,user,s8n3,fix,DDD,0,0.603,DD
9721,74,s8n3_usuario8,D,['s8n3_usuario5'],D,1,573.100090027,-0.553,user,s8n3,fix,DDD,0,0.553,DD
9722,74,s8n3_usuario10,D,['s8n3_usuario17'],C,4,536.4000797269999,-0.52,user,s8n3,fix,CCD,0,0.52,CC
9723,74,s8n3_usuario17,C,['s8n3_usuario10'],D,0,3630.30004501,3.614,user,s8n3,fix,CCC,1,3.614,CC
9724,74,s8n3_usuario18,C,['s8n3_usuario12'],C,3,468.899965286,0.448,user,s8n3,fix,CCC,1,0.448,CC
9725,74,s8n3_usuario12,C,['s8n3_usuario18'],C,3,674.999952316,0.657,user,s8n3,fix,CCC,1,0.657,CC
9726,74,s8n3_usuario11,D,['s8n3_usuario3'],C,4,529.400110245,-0.512,user,s8n3,fix,CCD,0,0.512,CC
9727,74,s8n3_usuario3,C,['s8n3_usuario11'],D,0,910.399913788,0.894,user,s8n3,fix,CCC,1,0.894,CC
9728,74,s8n3_usuario16,C,['s8n3_usuario6'],C,3,612.200021744,0.597,user,s8n3,fix,CCC,1,0.597,CC
9729,74,s8n3_usuario6,C,['s8n3_usuario16'],C,3,656.199932098,0.632,user,s8n3,fix,CCC,1,0.632,CC
9730,74,s8n3_usuario1,D,['s8n3_usuario15'],D,1,1123.20017815,-1.099,user,s8n3,fix,CDD,0,1.099,CD
9731,74,s8n3_usuario15,D,['s8n3_usuario1'],D,1,3051.7001152,-3.036,user,s8n3,fix,DCD,0,3.036,DC
9732,75,s8n3_usuario4,D,['s8n3_usuario9'],C,4,1016.60013199,-1.001,user,s8n3,fix,CDD,0,1.001,CD
9733,75,s8n3_usuario9,C,['s8n3_usuario4'],D,0,1270.69997787,1.248,user,s8n3,fix,DCC,1,1.248,DC
9734,75,s8n3_usuario2,D,['s8n3_usuario14'],C,4,1424.49998856,-1.4,user,s8n3,fix,DCD,0,1.4,DC
9735,75,s8n3_usuario14,C,['s8n3_usuario2'],D,0,1571.09999657,1.548,user,s8n3,fix,CDC,1,1.548,CD
9736,75,s8n3_usuario7,C,['s8n3_usuario13'],C,3,734.8999977110001,0.709,user,s8n3,fix,CCC,1,0.709,CC
9737,75,s8n3_usuario13,C,['s8n3_usuario7'],C,3,605.100154877,0.582,user,s8n3,fix,CCC,1,0.582,CC
9738,75,s8n3_usuario5,D,['s8n3_usuario8'],D,1,725.6999015810001,-0.7,user,s8n3,fix,DDD,0,0.7,DD
9739,75,s8n3_usuario8,D,['s8n3_usuario5'],D,1,642.8999900819999,-0.616,user,s8n3,fix,DDD,0,0.616,DD
9740,75,s8n3_usuario10,C,['s8n3_usuario17'],D,0,699.200153351,0.677,user,s8n3,fix,DCC,1,0.677,DC
9741,75,s8n3_usuario17,D,['s8n3_usuario10'],C,4,6219.39992905,-6.194,user,s8n3,fix,CDD,0,6.194,CD
9742,75,s8n3_usuario18,C,['s8n3_usuario12'],C,3,513.000011444,0.485,user,s8n3,fix,CCC,1,0.485,CC
9743,75,s8n3_usuario12,C,['s8n3_usuario18'],C,3,541.5999889369999,0.519,user,s8n3,fix,CCC,1,0.519,CC
9744,75,s8n3_usuario11,D,['s8n3_usuario3'],C,4,461.699962616,-0.44,user,s8n3,fix,DCD,0,0.44,DC
9745,75,s8n3_usuario3,C,['s8n3_usuario11'],D,0,391.499996185,0.375,user,s8n3,fix,CDC,1,0.375,CD
9746,75,s8n3_usuario16,C,['s8n3_usuario6'],C,3,624.0999698640001,0.601,user,s8n3,fix,CCC,1,0.601,CC
9747,75,s8n3_usuario6,C,['s8n3_usuario16'],C,3,850.499868393,0.826,user,s8n3,fix,CCC,1,0.826,CC
9748,75,s8n3_usuario1,D,['s8n3_usuario15'],D,1,859.200000763,-0.833,user,s8n3,fix,DDD,0,0.833,DD
9749,75,s8n3_usuario15,D,['s8n3_usuario1'],D,1,953.59992981,-0.934,user,s8n3,fix,DDD,0,0.934,DD
9750,76,s8n3_usuario4,D,['s8n3_usuario9'],D,1,931.499958038,-0.908,user,s8n3,fix,DCD,0,0.908,DC
9751,76,s8n3_usuario9,D,['s8n3_usuario4'],D,1,1290.30013084,-1.245,user,s8n3,fix,CDD,0,1.245,CD
9752,76,s8n3_usuario2,D,['s8n3_usuario14'],D,1,2578.59992981,-2.557,user,s8n3,fix,DCD,0,2.557,DC
9753,76,s8n3_usuario14,D,['s8n3_usuario2'],D,1,1205.69992065,-1.189,user,s8n3,fix,CDD,0,1.189,CD
9754,76,s8n3_usuario7,C,['s8n3_usuario13'],C,3,975.4002094269999,0.953,user,s8n3,fix,CCC,1,0.953,CC
9755,76,s8n3_usuario13,C,['s8n3_usuario7'],C,3,899.700164795,0.881,user,s8n3,fix,CCC,1,0.881,CC
9756,76,s8n3_usuario5,D,['s8n3_usuario8'],D,1,725.899934769,-0.706,user,s8n3,fix,DDD,0,0.706,DD
9757,76,s8n3_usuario8,D,['s8n3_usuario5'],D,1,515.100002289,-0.494,user,s8n3,fix,DDD,0,0.494,DD
9758,76,s8n3_usuario10,C,['s8n3_usuario17'],C,3,549.799919128,0.525,user,s8n3,fix,CDC,1,0.525,CD
9759,76,s8n3_usuario17,C,['s8n3_usuario10'],C,3,1266.2999630000002,1.251,user,s8n3,fix,DCC,1,1.251,DC
9760,76,s8n3_usuario18,C,['s8n3_usuario12'],C,3,2404.7999382,2.388,user,s8n3,fix,CCC,1,2.388,CC
9761,76,s8n3_usuario12,C,['s8n3_usuario18'],C,3,484.499931335,0.461,user,s8n3,fix,CCC,1,0.461,CC
9762,76,s8n3_usuario11,D,['s8n3_usuario3'],D,1,457.20005035400004,-0.435,user,s8n3,fix,DCD,0,0.435,DC
9763,76,s8n3_usuario3,D,['s8n3_usuario11'],D,1,976.20010376,-0.945,user,s8n3,fix,CDD,0,0.945,CD
9764,76,s8n3_usuario16,C,['s8n3_usuario6'],C,3,636.800050735,0.619,user,s8n3,fix,CCC,1,0.619,CC
9765,76,s8n3_usuario6,C,['s8n3_usuario16'],C,3,2110.19992828,2.084,user,s8n3,fix,CCC,1,2.084,CC
9766,76,s8n3_usuario1,D,['s8n3_usuario15'],D,1,853.699922562,-0.831,user,s8n3,fix,DDD,0,0.831,DD
9767,76,s8n3_usuario15,D,['s8n3_usuario1'],D,1,837.199926376,-0.815,user,s8n3,fix,DDD,0,0.815,DD
9768,77,s8n3_usuario4,D,['s8n3_usuario9'],C,4,756.500005722,-0.736,user,s8n3,fix,DDD,0,0.736,DD
9769,77,s8n3_usuario9,C,['s8n3_usuario4'],D,0,2388.20004463,2.361,user,s8n3,fix,DDC,1,2.361,DD
9770,77,s8n3_usuario2,C,['s8n3_usuario14'],C,3,2415.10009766,2.394,user,s8n3,fix,DDC,1,2.394,DD
9771,77,s8n3_usuario14,C,['s8n3_usuario2'],C,3,1782.00006485,1.756,user,s8n3,fix,DDC,1,1.756,DD
9772,77,s8n3_usuario7,C,['s8n3_usuario13'],C,3,1737.20002174,1.709,user,s8n3,fix,CCC,1,1.709,CC
9773,77,s8n3_usuario13,C,['s8n3_usuario7'],C,3,732.699871063,0.716,user,s8n3,fix,CCC,1,0.716,CC
9774,77,s8n3_usuario5,D,['s8n3_usuario8'],D,1,530.6999683380001,-0.505,user,s8n3,fix,DDD,0,0.505,DD
9775,77,s8n3_usuario8,D,['s8n3_usuario5'],D,1,503.099918365,-0.475,user,s8n3,fix,DDD,0,0.475,DD
9776,77,s8n3_usuario10,C,['s8n3_usuario17'],C,3,485.80002784699997,0.465,user,s8n3,fix,CCC,1,0.465,CC
9777,77,s8n3_usuario17,C,['s8n3_usuario10'],C,3,886.5997791289999,0.862,user,s8n3,fix,CCC,1,0.862,CC
9778,77,s8n3_usuario18,C,['s8n3_usuario12'],C,3,496.999979019,0.472,user,s8n3,fix,CCC,1,0.472,CC
9779,77,s8n3_usuario12,C,['s8n3_usuario18'],C,3,498.200178146,0.464,user,s8n3,fix,CCC,1,0.464,CC
9780,77,s8n3_usuario11,D,['s8n3_usuario3'],C,4,571.399927139,-0.549,user,s8n3,fix,DDD,0,0.549,DD
9781,77,s8n3_usuario3,C,['s8n3_usuario11'],D,0,924.9999523160001,0.897,user,s8n3,fix,DDC,1,0.897,DD
9782,77,s8n3_usuario16,C,['s8n3_usuario6'],C,3,574.2998123169999,0.554,user,s8n3,fix,CCC,1,0.554,CC
9783,77,s8n3_usuario6,C,['s8n3_usuario16'],C,3,3190.00005722,3.168,user,s8n3,fix,CCC,1,3.168,CC
9784,77,s8n3_usuario1,D,['s8n3_usuario15'],D,1,646.699905396,-0.627,user,s8n3,fix,DDD,0,0.627,DD
9785,77,s8n3_usuario15,D,['s8n3_usuario1'],D,1,731.499910355,-0.709,user,s8n3,fix,DDD,0,0.709,DD
9786,78,s8n3_usuario4,D,['s8n3_usuario9'],C,4,490.90003967300004,-0.466,user,s8n3,fix,DCD,0,0.466,DC
9787,78,s8n3_usuario9,C,['s8n3_usuario4'],D,0,1659.70015526,1.631,user,s8n3,fix,CDC,1,1.631,CD
9788,78,s8n3_usuario2,C,['s8n3_usuario14'],C,3,2113.69991302,2.094,user,s8n3,fix,CCC,1,2.094,CC
9789,78,s8n3_usuario14,C,['s8n3_usuario2'],C,3,1262.79997826,1.221,user,s8n3,fix,CCC,1,1.221,CC
9790,78,s8n3_usuario7,C,['s8n3_usuario13'],C,3,1059.79990959,1.045,user,s8n3,fix,CCC,1,1.045,CC
9791,78,s8n3_usuario13,C,['s8n3_usuario7'],C,3,642.6000595090001,0.616,user,s8n3,fix,CCC,1,0.616,CC
9792,78,s8n3_usuario5,D,['s8n3_usuario8'],D,1,1327.2998332999998,-1.304,user,s8n3,fix,DDD,0,1.304,DD
9793,78,s8n3_usuario8,D,['s8n3_usuario5'],D,1,534.3999862669999,-0.514,user,s8n3,fix,DDD,0,0.514,DD
9794,78,s8n3_usuario10,C,['s8n3_usuario17'],C,3,496.400117874,0.474,user,s8n3,fix,CCC,1,0.474,CC
9795,78,s8n3_usuario17,C,['s8n3_usuario10'],C,3,836.400032043,0.814,user,s8n3,fix,CCC,1,0.814,CC
9796,78,s8n3_usuario18,C,['s8n3_usuario12'],C,3,520.399808884,0.493,user,s8n3,fix,CCC,1,0.493,CC
9797,78,s8n3_usuario12,C,['s8n3_usuario18'],C,3,674.299955368,0.656,user,s8n3,fix,CCC,1,0.656,CC
9798,78,s8n3_usuario11,C,['s8n3_usuario3'],D,0,471.300125122,0.446,user,s8n3,fix,DCC,1,0.446,DC
9799,78,s8n3_usuario3,D,['s8n3_usuario11'],C,4,452.399969101,-0.428,user,s8n3,fix,CDD,0,0.428,CD
9800,78,s8n3_usuario16,C,['s8n3_usuario6'],C,3,1568.59993935,1.544,user,s8n3,fix,CCC,1,1.544,CC
9801,78,s8n3_usuario6,C,['s8n3_usuario16'],C,3,1807.99984932,1.785,user,s8n3,fix,CCC,1,1.785,CC
9802,78,s8n3_usuario1,D,['s8n3_usuario15'],D,1,616.699934006,-0.595,user,s8n3,fix,DDD,0,0.595,DD
9803,78,s8n3_usuario15,D,['s8n3_usuario1'],D,1,696.6998577119999,-0.671,user,s8n3,fix,DDD,0,0.671,DD
9804,79,s8n3_usuario4,D,['s8n3_usuario9'],D,1,693.600177765,-0.67,user,s8n3,fix,DCD,0,0.67,DC
9805,79,s8n3_usuario9,D,['s8n3_usuario4'],D,1,1246.59991264,-1.23,user,s8n3,fix,CDD,0,1.23,CD
9806,79,s8n3_usuario2,D,['s8n3_usuario14'],C,4,3943.09997559,-3.923,user,s8n3,fix,CCD,0,3.923,CC
9807,79,s8n3_usuario14,C,['s8n3_usuario2'],D,0,2123.4998702999997,2.1,user,s8n3,fix,CCC,1,2.1,CC
9808,79,s8n3_usuario7,C,['s8n3_usuario13'],C,3,832.5998783110001,0.818,user,s8n3,fix,CCC,1,0.818,CC
9809,79,s8n3_usuario13,C,['s8n3_usuario7'],C,3,677.500009537,0.653,user,s8n3,fix,CCC,1,0.653,CC
9810,79,s8n3_usuario5,D,['s8n3_usuario8'],D,1,733.40010643,-0.717,user,s8n3,fix,DDD,0,0.717,DD
9811,79,s8n3_usuario8,D,['s8n3_usuario5'],D,1,759.000062943,-0.729,user,s8n3,fix,DDD,0,0.729,DD
9812,79,s8n3_usuario10,C,['s8n3_usuario17'],C,3,544.6000099180001,0.504,user,s8n3,fix,CCC,1,0.504,CC
9813,79,s8n3_usuario17,C,['s8n3_usuario10'],C,3,970.4000949860001,0.953,user,s8n3,fix,CCC,1,0.953,CC
9814,79,s8n3_usuario18,C,['s8n3_usuario12'],C,3,559.399843216,0.542,user,s8n3,fix,CCC,1,0.542,CC
9815,79,s8n3_usuario12,C,['s8n3_usuario18'],C,3,925.499916077,0.9,user,s8n3,fix,CCC,1,0.9,CC
9816,79,s8n3_usuario11,D,['s8n3_usuario3'],C,4,531.899929047,-0.512,user,s8n3,fix,CDD,0,0.512,CD
9817,79,s8n3_usuario3,C,['s8n3_usuario11'],D,0,388.700008392,0.363,user,s8n3,fix,DCC,1,0.363,DC
9818,79,s8n3_usuario16,C,['s8n3_usuario6'],C,3,610.599994659,0.594,user,s8n3,fix,CCC,1,0.594,CC
9819,79,s8n3_usuario6,C,['s8n3_usuario16'],C,3,978.099822998,0.936,user,s8n3,fix,CCC,1,0.936,CC
9820,79,s8n3_usuario1,D,['s8n3_usuario15'],D,1,631.799936295,-0.606,user,s8n3,fix,DDD,0,0.606,DD
9821,79,s8n3_usuario15,D,['s8n3_usuario1'],D,1,769.7999477389999,-0.753,user,s8n3,fix,DDD,0,0.753,DD
9822,80,s8n3_usuario4,D,['s8n3_usuario9'],D,1,810.5001449580001,-0.779,user,s8n3,fix,DDD,0,0.779,DD
9823,80,s8n3_usuario9,D,['s8n3_usuario4'],D,1,1314.10002708,-1.29,user,s8n3,fix,DDD,0,1.29,DD
9824,80,s8n3_usuario2,C,['s8n3_usuario14'],C,3,1544.90017891,1.518,user,s8n3,fix,DCC,1,1.518,DC
9825,80,s8n3_usuario14,C,['s8n3_usuario2'],C,3,1131.50000572,1.105,user,s8n3,fix,CDC,1,1.105,CD
9826,80,s8n3_usuario7,C,['s8n3_usuario13'],C,3,964.200019836,0.946,user,s8n3,fix,CCC,1,0.946,CC
9827,80,s8n3_usuario13,C,['s8n3_usuario7'],C,3,638.999938965,0.621,user,s8n3,fix,CCC,1,0.621,CC
9828,80,s8n3_usuario5,D,['s8n3_usuario8'],D,1,557.999849319,-0.537,user,s8n3,fix,DDD,0,0.537,DD
9829,80,s8n3_usuario8,D,['s8n3_usuario5'],D,1,617.899894714,-0.592,user,s8n3,fix,DDD,0,0.592,DD
9830,80,s8n3_usuario10,C,['s8n3_usuario17'],C,3,646.000146866,0.624,user,s8n3,fix,CCC,1,0.624,CC
9831,80,s8n3_usuario17,C,['s8n3_usuario10'],C,3,1043.90001297,1.021,user,s8n3,fix,CCC,1,1.021,CC
9832,80,s8n3_usuario18,C,['s8n3_usuario12'],C,3,459.59997177099996,0.44,user,s8n3,fix,CCC,1,0.44,CC
9833,80,s8n3_usuario12,C,['s8n3_usuario18'],C,3,640.700101852,0.603,user,s8n3,fix,CCC,1,0.603,CC
9834,80,s8n3_usuario11,D,['s8n3_usuario3'],D,1,524.199962616,-0.503,user,s8n3,fix,DCD,0,0.503,DC
9835,80,s8n3_usuario3,D,['s8n3_usuario11'],D,1,664.800167084,-0.636,user,s8n3,fix,CDD,0,0.636,CD
9836,80,s8n3_usuario16,C,['s8n3_usuario6'],C,3,583.299875259,0.56,user,s8n3,fix,CCC,1,0.56,CC
9837,80,s8n3_usuario6,C,['s8n3_usuario16'],C,3,984.5001697539999,0.969,user,s8n3,fix,CCC,1,0.969,CC
9838,80,s8n3_usuario1,D,['s8n3_usuario15'],D,1,581.59995079,-0.567,user,s8n3,fix,DDD,0,0.567,DD
9839,80,s8n3_usuario15,D,['s8n3_usuario1'],D,1,1086.00020409,-1.063,user,s8n3,fix,DDD,0,1.063,DD
9840,81,s8n3_usuario4,D,['s8n3_usuario9'],D,1,747.299909592,-0.722,user,s8n3,fix,DDD,0,0.722,DD
9841,81,s8n3_usuario9,D,['s8n3_usuario4'],D,1,1345.99995613,-1.323,user,s8n3,fix,DDD,0,1.323,DD
9842,81,s8n3_usuario2,C,['s8n3_usuario14'],C,3,5543.40004921,5.486,user,s8n3,fix,CCC,1,5.486,CC
9843,81,s8n3_usuario14,C,['s8n3_usuario2'],C,3,1146.60000801,1.125,user,s8n3,fix,CCC,1,1.125,CC
9844,81,s8n3_usuario7,C,['s8n3_usuario13'],C,3,711.6999626160001,0.691,user,s8n3,fix,CCC,1,0.691,CC
9845,81,s8n3_usuario13,C,['s8n3_usuario7'],C,3,953.8998603819999,0.924,user,s8n3,fix,CCC,1,0.924,CC
9846,81,s8n3_usuario5,D,['s8n3_usuario8'],D,1,944.999933243,-0.915,user,s8n3,fix,DDD,0,0.915,DD
