,round,player,action_player,opponent,action_opponent,payoff,time_php,rt,who_played,session,treatment,actions,prev,response,abs_time
7081,27,s7m22_usuario14,D,['s7m22_usuario1'],C,4,1190.99998474,-0.001,user,s7m22,changing,CDD,CD,0,0.001
7082,27,s7m22_usuario15,D,['s7m22_usuario6'],D,1,2128.10015678,-0.002,user,s7m22,changing,DCD,DC,0,0.002
7083,27,s7m22_usuario16,D,['s7m22_usuario3'],D,1,2866.89996719,-0.002,user,s7m22,changing,DCD,DC,0,0.002
7084,27,s7m22_usuario17,D,['s7m22_usuario9'],D,1,2000.20003319,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7085,27,s7m22_usuario18,D,['s7m22_usuario2'],C,4,1683.49981308,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7086,28,s7m22_usuario1,C,['s7m22_usuario12'],C,3,1652.60004997,0.001,user,s7m22,changing,CDC,CD,1,0.001
7087,28,s7m22_usuario2,C,['s7m22_usuario13'],D,0,726.4001369480001,0.0,user,s7m22,changing,CDC,CD,1,0.0
7088,28,s7m22_usuario3,D,['s7m22_usuario15'],D,1,730.7999134060001,0.0,user,s7m22,changing,DDD,DD,0,0.0
7089,28,s7m22_usuario4,C,['s7m22_usuario8'],C,3,829.200029373,0.0,user,s7m22,changing,CCC,CC,1,0.0
7090,28,s7m22_usuario5,D,['s7m22_usuario10'],C,4,696.199893951,0.0,user,s7m22,changing,DDD,DD,0,0.0
7091,28,s7m22_usuario6,D,['s7m22_usuario16'],D,1,786.2000465389999,0.0,user,s7m22,changing,DDD,DD,0,0.0
7092,28,s7m22_usuario7,C,['s7m22_usuario14'],D,0,645.60008049,0.0,user,s7m22,changing,CDC,CD,1,0.0
7093,28,s7m22_usuario8,C,['s7m22_usuario4'],C,3,2315.09995461,0.002,user,s7m22,changing,DCC,DC,1,0.002
7094,28,s7m22_usuario9,D,['s7m22_usuario11'],D,1,1220.40009499,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7095,28,s7m22_usuario10,C,['s7m22_usuario5'],D,0,4461.39979362,0.004,user,s7m22,changing,DDC,DD,1,0.004
7096,28,s7m22_usuario11,D,['s7m22_usuario9'],D,1,955.500125885,0.0,user,s7m22,changing,DDD,DD,0,0.0
7097,28,s7m22_usuario12,C,['s7m22_usuario1'],C,3,1346.19998932,0.001,user,s7m22,changing,CCC,CC,1,0.001
7098,28,s7m22_usuario13,D,['s7m22_usuario2'],C,4,1359.29989815,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7099,28,s7m22_usuario14,D,['s7m22_usuario7'],C,4,2010.60009003,-0.001,user,s7m22,changing,DCD,DC,0,0.001
7100,28,s7m22_usuario15,D,['s7m22_usuario3'],D,1,2987.39981651,-0.002,user,s7m22,changing,DDD,DD,0,0.002
7101,28,s7m22_usuario16,D,['s7m22_usuario6'],D,1,1657.00006485,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7102,28,s7m22_usuario17,D,['s7m22_usuario18'],D,1,1882.80010223,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7103,28,s7m22_usuario18,D,['s7m22_usuario17'],D,1,1837.49985695,-0.001,user,s7m22,changing,DCD,DC,0,0.001
7104,29,s7m22_usuario1,D,['s7m22_usuario14'],D,1,2523.79989624,-0.002,user,s7m22,changing,CCD,CC,0,0.002
7105,29,s7m22_usuario2,C,['s7m22_usuario11'],D,0,1627.69985199,0.001,user,s7m22,changing,CDC,CD,1,0.001
7106,29,s7m22_usuario3,D,['s7m22_usuario7'],C,4,629.199981689,0.0,user,s7m22,changing,DDD,DD,0,0.0
7107,29,s7m22_usuario4,C,['s7m22_usuario15'],C,3,636.100053787,0.0,user,s7m22,changing,CCC,CC,1,0.0
7108,29,s7m22_usuario5,D,['s7m22_usuario8'],C,4,758.0997943880001,0.0,user,s7m22,changing,DCD,DC,0,0.0
7109,29,s7m22_usuario6,D,['s7m22_usuario9'],D,1,992.6998615260001,0.0,user,s7m22,changing,DDD,DD,0,0.0
7110,29,s7m22_usuario7,C,['s7m22_usuario3'],D,0,2694.70000267,0.002,user,s7m22,changing,CDC,CD,1,0.002
7111,29,s7m22_usuario8,C,['s7m22_usuario5'],D,0,1304.89993095,0.001,user,s7m22,changing,CCC,CC,1,0.001
7112,29,s7m22_usuario9,D,['s7m22_usuario6'],D,1,1749.49979782,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7113,29,s7m22_usuario10,D,['s7m22_usuario16'],D,1,3897.30000496,-0.003,user,s7m22,changing,CDD,CD,0,0.003
7114,29,s7m22_usuario11,D,['s7m22_usuario2'],C,4,1004.49991226,0.0,user,s7m22,changing,DDD,DD,0,0.0
7115,29,s7m22_usuario12,D,['s7m22_usuario17'],D,1,1674.0000248,-0.001,user,s7m22,changing,CCD,CC,0,0.001
7116,29,s7m22_usuario13,D,['s7m22_usuario18'],D,1,1125.99992752,-0.001,user,s7m22,changing,DCD,DC,0,0.001
7117,29,s7m22_usuario14,D,['s7m22_usuario1'],D,1,1864.79997635,-0.001,user,s7m22,changing,DCD,DC,0,0.001
7118,29,s7m22_usuario15,C,['s7m22_usuario4'],C,3,2581.69984818,0.002,user,s7m22,changing,DDC,DD,1,0.002
7119,29,s7m22_usuario16,D,['s7m22_usuario10'],D,1,1458.89997482,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7120,29,s7m22_usuario17,D,['s7m22_usuario12'],D,1,2326.49993896,-0.002,user,s7m22,changing,DDD,DD,0,0.002
7121,29,s7m22_usuario18,D,['s7m22_usuario13'],D,1,931.900024414,0.0,user,s7m22,changing,DDD,DD,0,0.0
7122,30,s7m22_usuario1,D,['s7m22_usuario15'],D,1,1493.30019951,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7123,30,s7m22_usuario2,C,['s7m22_usuario11'],D,0,853.3999919889999,0.0,user,s7m22,changing,CDC,CD,1,0.0
7124,30,s7m22_usuario3,D,['s7m22_usuario13'],D,1,1507.10010529,-0.001,user,s7m22,changing,DCD,DC,0,0.001
7125,30,s7m22_usuario4,C,['s7m22_usuario18'],D,0,717.7999019619999,0.0,user,s7m22,changing,CCC,CC,1,0.0
7126,30,s7m22_usuario5,D,['s7m22_usuario16'],D,1,955.299854279,0.0,user,s7m22,changing,DCD,DC,0,0.0
7127,30,s7m22_usuario6,D,['s7m22_usuario8'],C,4,961.500167847,0.0,user,s7m22,changing,DDD,DD,0,0.0
7128,30,s7m22_usuario7,D,['s7m22_usuario14'],D,1,1033.10012817,-0.001,user,s7m22,changing,CDD,CD,0,0.001
7129,30,s7m22_usuario8,C,['s7m22_usuario6'],D,0,6336.69996262,0.006,user,s7m22,changing,CDC,CD,1,0.006
7130,30,s7m22_usuario9,D,['s7m22_usuario12'],D,1,1886.69991493,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7131,30,s7m22_usuario10,D,['s7m22_usuario17'],D,1,2745.20015717,-0.002,user,s7m22,changing,DDD,DD,0,0.002
7132,30,s7m22_usuario11,D,['s7m22_usuario2'],C,4,1155.49993515,-0.001,user,s7m22,changing,DCD,DC,0,0.001
7133,30,s7m22_usuario12,D,['s7m22_usuario9'],D,1,1679.39996719,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7134,30,s7m22_usuario13,D,['s7m22_usuario3'],D,1,1164.69979286,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7135,30,s7m22_usuario14,D,['s7m22_usuario7'],D,1,1483.99996758,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7136,30,s7m22_usuario15,D,['s7m22_usuario1'],D,1,3483.20007324,-0.003,user,s7m22,changing,CCD,CC,0,0.003
7137,30,s7m22_usuario16,D,['s7m22_usuario5'],D,1,1325.29997826,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7138,30,s7m22_usuario17,D,['s7m22_usuario10'],D,1,11097.0001221,-0.011,user,s7m22,changing,DDD,DD,0,0.011
7139,30,s7m22_usuario18,D,['s7m22_usuario4'],C,4,1075.29997826,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7140,31,s7m22_usuario1,D,['s7m22_usuario5'],D,1,679.399967194,0.0,user,s7m22,changing,DDD,DD,0,0.0
7141,31,s7m22_usuario2,C,['s7m22_usuario3'],D,0,1652.40001678,0.001,user,s7m22,changing,CDC,CD,1,0.001
7142,31,s7m22_usuario3,D,['s7m22_usuario2'],C,4,1429.10003662,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7143,31,s7m22_usuario4,C,['s7m22_usuario10'],D,0,503.30018997199994,0.0,user,s7m22,changing,CDC,CD,1,0.0
7144,31,s7m22_usuario5,D,['s7m22_usuario1'],D,1,807.399988174,0.0,user,s7m22,changing,DDD,DD,0,0.0
7145,31,s7m22_usuario6,D,['s7m22_usuario18'],D,1,676.599979401,0.0,user,s7m22,changing,DCD,DC,0,0.0
7146,31,s7m22_usuario7,C,['s7m22_usuario13'],D,0,643.10002327,0.0,user,s7m22,changing,DDC,DD,1,0.0
7147,31,s7m22_usuario8,C,['s7m22_usuario14'],C,3,6875.80013275,0.006,user,s7m22,changing,CDC,CD,1,0.006
7148,31,s7m22_usuario9,D,['s7m22_usuario16'],D,1,949.599981308,0.0,user,s7m22,changing,DDD,DD,0,0.0
7149,31,s7m22_usuario10,D,['s7m22_usuario4'],C,4,1243.29996109,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7150,31,s7m22_usuario11,D,['s7m22_usuario15'],D,1,1251.10006332,-0.001,user,s7m22,changing,DCD,DC,0,0.001
7151,31,s7m22_usuario12,D,['s7m22_usuario17'],D,1,1212.10002899,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7152,31,s7m22_usuario13,D,['s7m22_usuario7'],C,4,948.300123215,0.0,user,s7m22,changing,DDD,DD,0,0.0
7153,31,s7m22_usuario14,C,['s7m22_usuario8'],C,3,1083.80007744,0.001,user,s7m22,changing,DDC,DD,1,0.001
7154,31,s7m22_usuario15,D,['s7m22_usuario11'],D,1,1179.60000038,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7155,31,s7m22_usuario16,D,['s7m22_usuario9'],D,1,1671.70000076,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7156,31,s7m22_usuario17,D,['s7m22_usuario12'],D,1,3161.50021553,-0.003,user,s7m22,changing,DDD,DD,0,0.003
7157,31,s7m22_usuario18,D,['s7m22_usuario6'],D,1,1448.10009003,-0.001,user,s7m22,changing,DCD,DC,0,0.001
7158,32,s7m22_usuario1,C,['s7m22_usuario14'],D,0,1556.50019646,0.001,user,s7m22,changing,DDC,DD,1,0.001
7159,32,s7m22_usuario2,C,['s7m22_usuario8'],C,3,1357.50007629,0.001,user,s7m22,changing,CDC,CD,1,0.001
7160,32,s7m22_usuario3,C,['s7m22_usuario17'],D,0,2442.39997864,0.002,user,s7m22,changing,DCC,DC,1,0.002
7161,32,s7m22_usuario4,C,['s7m22_usuario7'],C,3,479.89988327,0.0,user,s7m22,changing,CDC,CD,1,0.0
7162,32,s7m22_usuario5,D,['s7m22_usuario16'],D,1,1304.20017242,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7163,32,s7m22_usuario6,D,['s7m22_usuario15'],D,1,702.6000022889999,0.0,user,s7m22,changing,DDD,DD,0,0.0
7164,32,s7m22_usuario7,C,['s7m22_usuario4'],C,3,1783.59985352,0.001,user,s7m22,changing,CDC,CD,1,0.001
7165,32,s7m22_usuario8,C,['s7m22_usuario2'],C,3,2626.29985809,0.002,user,s7m22,changing,CCC,CC,1,0.002
7166,32,s7m22_usuario9,D,['s7m22_usuario13'],D,1,1201.80010796,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7167,32,s7m22_usuario10,D,['s7m22_usuario18'],D,1,2901.99995041,-0.002,user,s7m22,changing,DCD,DC,0,0.002
7168,32,s7m22_usuario11,D,['s7m22_usuario12'],D,1,868.79992485,0.0,user,s7m22,changing,DDD,DD,0,0.0
7169,32,s7m22_usuario12,D,['s7m22_usuario11'],D,1,3126.99985504,-0.003,user,s7m22,changing,DDD,DD,0,0.003
7170,32,s7m22_usuario13,D,['s7m22_usuario9'],D,1,1028.30004692,-0.001,user,s7m22,changing,DCD,DC,0,0.001
7171,32,s7m22_usuario14,D,['s7m22_usuario1'],C,4,1467.80014038,-0.001,user,s7m22,changing,CCD,CC,0,0.001
7172,32,s7m22_usuario15,D,['s7m22_usuario6'],D,1,2119.80009079,-0.002,user,s7m22,changing,DDD,DD,0,0.002
7173,32,s7m22_usuario16,D,['s7m22_usuario5'],D,1,1392.00019836,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7174,32,s7m22_usuario17,D,['s7m22_usuario3'],C,4,1884.59992409,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7175,32,s7m22_usuario18,D,['s7m22_usuario10'],D,1,1124.30000305,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7176,33,s7m22_usuario1,C,['s7m22_usuario11'],D,0,1167.00005531,0.001,user,s7m22,changing,CDC,CD,1,0.001
7177,33,s7m22_usuario2,C,['s7m22_usuario6'],D,0,1395.50018311,0.001,user,s7m22,changing,CCC,CC,1,0.001
7178,33,s7m22_usuario3,C,['s7m22_usuario12'],D,0,1615.70000648,0.001,user,s7m22,changing,CDC,CD,1,0.001
7179,33,s7m22_usuario4,C,['s7m22_usuario8'],C,3,537.69993782,0.0,user,s7m22,changing,CCC,CC,1,0.0
7180,33,s7m22_usuario5,C,['s7m22_usuario15'],C,3,2372.29990959,0.002,user,s7m22,changing,DDC,DD,1,0.002
7181,33,s7m22_usuario6,D,['s7m22_usuario2'],C,4,779.80017662,0.0,user,s7m22,changing,DDD,DD,0,0.0
7182,33,s7m22_usuario7,C,['s7m22_usuario9'],D,0,820.9998607639999,0.0,user,s7m22,changing,CCC,CC,1,0.0
7183,33,s7m22_usuario8,C,['s7m22_usuario4'],C,3,867.700099945,0.0,user,s7m22,changing,CCC,CC,1,0.0
7184,33,s7m22_usuario9,D,['s7m22_usuario7'],C,4,1250.99992752,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7185,33,s7m22_usuario10,D,['s7m22_usuario18'],D,1,1314.69988823,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7186,33,s7m22_usuario11,D,['s7m22_usuario1'],C,4,1157.29999542,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7187,33,s7m22_usuario12,D,['s7m22_usuario3'],C,4,1242.90013313,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7188,33,s7m22_usuario13,D,['s7m22_usuario17'],D,1,856.8000793460001,0.0,user,s7m22,changing,DDD,DD,0,0.0
7189,33,s7m22_usuario14,D,['s7m22_usuario16'],D,1,2416.70012474,-0.002,user,s7m22,changing,DCD,DC,0,0.002
7190,33,s7m22_usuario15,C,['s7m22_usuario5'],C,3,1811.1000061,0.001,user,s7m22,changing,DDC,DD,1,0.001
7191,33,s7m22_usuario16,D,['s7m22_usuario14'],D,1,1431.69999123,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7192,33,s7m22_usuario17,D,['s7m22_usuario13'],D,1,2495.8999157,-0.002,user,s7m22,changing,DCD,DC,0,0.002
7193,33,s7m22_usuario18,D,['s7m22_usuario10'],D,1,1016.09992981,0.0,user,s7m22,changing,DDD,DD,0,0.0
7194,34,s7m22_usuario1,C,['s7m22_usuario17'],D,0,847.7001190189999,0.0,user,s7m22,changing,CDC,CD,1,0.0
7195,34,s7m22_usuario2,C,['s7m22_usuario4'],C,3,4250.60009956,0.004,user,s7m22,changing,CDC,CD,1,0.004
7196,34,s7m22_usuario3,C,['s7m22_usuario11'],D,0,1563.00020218,0.001,user,s7m22,changing,CDC,CD,1,0.001
7197,34,s7m22_usuario4,C,['s7m22_usuario2'],C,3,522.300004959,0.0,user,s7m22,changing,CCC,CC,1,0.0
7198,34,s7m22_usuario5,C,['s7m22_usuario18'],D,0,823.89998436,0.0,user,s7m22,changing,CCC,CC,1,0.0
7199,34,s7m22_usuario6,D,['s7m22_usuario10'],D,1,1004.09984589,0.0,user,s7m22,changing,DCD,DC,0,0.0
7200,34,s7m22_usuario7,C,['s7m22_usuario16'],D,0,636.1999511719999,0.0,user,s7m22,changing,CDC,CD,1,0.0
7201,34,s7m22_usuario8,C,['s7m22_usuario12'],C,3,522.2001075740001,0.0,user,s7m22,changing,CCC,CC,1,0.0
7202,34,s7m22_usuario9,D,['s7m22_usuario15'],D,1,1635.59985161,-0.001,user,s7m22,changing,DCD,DC,0,0.001
7203,34,s7m22_usuario10,D,['s7m22_usuario6'],D,1,560.600042343,0.0,user,s7m22,changing,DDD,DD,0,0.0
7204,34,s7m22_usuario11,D,['s7m22_usuario3'],C,4,330.900192261,0.0,user,s7m22,changing,DCD,DC,0,0.0
7205,34,s7m22_usuario12,C,['s7m22_usuario8'],C,3,2085.29996872,0.002,user,s7m22,changing,DCC,DC,1,0.002
7206,34,s7m22_usuario13,D,['s7m22_usuario14'],D,1,619.80009079,0.0,user,s7m22,changing,DDD,DD,0,0.0
7207,34,s7m22_usuario14,D,['s7m22_usuario13'],D,1,1632.60006905,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7208,34,s7m22_usuario15,D,['s7m22_usuario9'],D,1,1714.40005302,-0.001,user,s7m22,changing,CCD,CC,0,0.001
7209,34,s7m22_usuario16,D,['s7m22_usuario7'],C,4,1176.4998435999998,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7210,34,s7m22_usuario17,D,['s7m22_usuario1'],C,4,2332.40008354,-0.002,user,s7m22,changing,DDD,DD,0,0.002
7211,34,s7m22_usuario18,D,['s7m22_usuario5'],C,4,1017.89999008,0.0,user,s7m22,changing,DDD,DD,0,0.0
7212,35,s7m22_usuario1,C,['s7m22_usuario6'],D,0,1203.7999630000002,0.001,user,s7m22,changing,CDC,CD,1,0.001
7213,35,s7m22_usuario2,C,['s7m22_usuario8'],C,3,1220.49999237,0.001,user,s7m22,changing,CCC,CC,1,0.001
7214,35,s7m22_usuario3,D,['s7m22_usuario18'],D,1,1803.40003967,-0.001,user,s7m22,changing,CDD,CD,0,0.001
7215,35,s7m22_usuario4,C,['s7m22_usuario12'],C,3,494.89998817400004,0.0,user,s7m22,changing,CCC,CC,1,0.0
7216,35,s7m22_usuario5,D,['s7m22_usuario16'],D,1,1094.50006485,-0.001,user,s7m22,changing,CDD,CD,0,0.001
7217,35,s7m22_usuario6,D,['s7m22_usuario1'],C,4,1551.10001564,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7218,35,s7m22_usuario7,D,['s7m22_usuario11'],D,1,904.2000770569999,0.0,user,s7m22,changing,CDD,CD,0,0.0
7219,35,s7m22_usuario8,C,['s7m22_usuario2'],C,3,834.8999023439999,0.0,user,s7m22,changing,CCC,CC,1,0.0
7220,35,s7m22_usuario9,D,['s7m22_usuario17'],D,1,1163.1000042,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7221,35,s7m22_usuario10,D,['s7m22_usuario14'],D,1,1063.50016594,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7222,35,s7m22_usuario11,D,['s7m22_usuario7'],D,1,1337.30006218,-0.001,user,s7m22,changing,DCD,DC,0,0.001
7223,35,s7m22_usuario12,C,['s7m22_usuario4'],C,3,1255.10001183,0.001,user,s7m22,changing,CCC,CC,1,0.001
7224,35,s7m22_usuario13,D,['s7m22_usuario15'],D,1,752.399921417,0.0,user,s7m22,changing,DDD,DD,0,0.0
7225,35,s7m22_usuario14,D,['s7m22_usuario10'],D,1,1658.40005875,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7226,35,s7m22_usuario15,D,['s7m22_usuario13'],D,1,1221.00019455,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7227,35,s7m22_usuario16,D,['s7m22_usuario5'],D,1,3347.40018845,-0.003,user,s7m22,changing,DCD,DC,0,0.003
7228,35,s7m22_usuario17,D,['s7m22_usuario9'],D,1,2564.09978867,-0.002,user,s7m22,changing,DCD,DC,0,0.002
7229,35,s7m22_usuario18,D,['s7m22_usuario3'],D,1,1317.80004501,-0.001,user,s7m22,changing,DCD,DC,0,0.001
7230,36,s7m22_usuario1,C,['s7m22_usuario3'],D,0,1082.10015297,0.001,user,s7m22,changing,CDC,CD,1,0.001
7231,36,s7m22_usuario2,C,['s7m22_usuario15'],D,0,915.0002002719999,0.0,user,s7m22,changing,CCC,CC,1,0.0
7232,36,s7m22_usuario3,D,['s7m22_usuario1'],C,4,1030.09986877,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7233,36,s7m22_usuario4,C,['s7m22_usuario17'],D,0,486.900091171,0.0,user,s7m22,changing,CCC,CC,1,0.0
7234,36,s7m22_usuario5,D,['s7m22_usuario12'],C,4,564.199924469,0.0,user,s7m22,changing,DDD,DD,0,0.0
7235,36,s7m22_usuario6,D,['s7m22_usuario11'],D,1,1754.89997864,-0.001,user,s7m22,changing,DCD,DC,0,0.001
7236,36,s7m22_usuario7,D,['s7m22_usuario8'],C,4,394.599914551,0.0,user,s7m22,changing,DDD,DD,0,0.0
7237,36,s7m22_usuario8,C,['s7m22_usuario7'],D,0,562.00003624,0.0,user,s7m22,changing,CCC,CC,1,0.0
7238,36,s7m22_usuario9,D,['s7m22_usuario16'],D,1,989.60018158,0.0,user,s7m22,changing,DDD,DD,0,0.0
7239,36,s7m22_usuario10,D,['s7m22_usuario13'],D,1,2742.79999733,-0.002,user,s7m22,changing,DDD,DD,0,0.002
7240,36,s7m22_usuario11,D,['s7m22_usuario6'],D,1,1705.69992065,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7241,36,s7m22_usuario12,C,['s7m22_usuario5'],D,0,1070.9002017999999,0.001,user,s7m22,changing,CCC,CC,1,0.001
7242,36,s7m22_usuario13,D,['s7m22_usuario10'],D,1,808.000087738,0.0,user,s7m22,changing,DDD,DD,0,0.0
7243,36,s7m22_usuario14,C,['s7m22_usuario18'],D,0,950.999975204,0.0,user,s7m22,changing,DDC,DD,1,0.0
7244,36,s7m22_usuario15,D,['s7m22_usuario2'],C,4,923.799991608,0.0,user,s7m22,changing,DDD,DD,0,0.0
7245,36,s7m22_usuario16,D,['s7m22_usuario9'],D,1,1156.50010109,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7246,36,s7m22_usuario17,D,['s7m22_usuario4'],C,4,2963.20009232,-0.002,user,s7m22,changing,DDD,DD,0,0.002
7247,36,s7m22_usuario18,D,['s7m22_usuario14'],C,4,1622.20001221,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7248,37,s7m22_usuario1,C,['s7m22_usuario7'],D,0,2116.19997025,0.002,user,s7m22,changing,CDC,CD,1,0.002
7249,37,s7m22_usuario2,C,['s7m22_usuario15'],D,0,601.399898529,0.0,user,s7m22,changing,CDC,CD,1,0.0
7250,37,s7m22_usuario3,D,['s7m22_usuario4'],C,4,844.7999954219999,0.0,user,s7m22,changing,DCD,DC,0,0.0
7251,37,s7m22_usuario4,C,['s7m22_usuario3'],D,0,482.100009918,0.0,user,s7m22,changing,CDC,CD,1,0.0
7252,37,s7m22_usuario5,D,['s7m22_usuario8'],C,4,566.699981689,0.0,user,s7m22,changing,DCD,DC,0,0.0
7253,37,s7m22_usuario6,D,['s7m22_usuario17'],D,1,1812.70003319,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7254,37,s7m22_usuario7,D,['s7m22_usuario1'],C,4,394.200086594,0.0,user,s7m22,changing,DCD,DC,0,0.0
7255,37,s7m22_usuario8,C,['s7m22_usuario5'],D,0,413.800001144,0.0,user,s7m22,changing,CDC,CD,1,0.0
7256,37,s7m22_usuario9,D,['s7m22_usuario10'],D,1,756.299972534,0.0,user,s7m22,changing,DDD,DD,0,0.0
7257,37,s7m22_usuario10,D,['s7m22_usuario9'],D,1,1558.90011787,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7258,37,s7m22_usuario11,D,['s7m22_usuario13'],D,1,762.400150299,0.0,user,s7m22,changing,DDD,DD,0,0.0
7259,37,s7m22_usuario12,C,['s7m22_usuario14'],D,0,1712.10002899,0.001,user,s7m22,changing,CDC,CD,1,0.001
7260,37,s7m22_usuario13,D,['s7m22_usuario11'],D,1,802.299976349,0.0,user,s7m22,changing,DDD,DD,0,0.0
7261,37,s7m22_usuario14,D,['s7m22_usuario12'],C,4,1572.59988785,-0.001,user,s7m22,changing,CDD,CD,0,0.001
7262,37,s7m22_usuario15,D,['s7m22_usuario2'],C,4,2611.99998856,-0.002,user,s7m22,changing,DCD,DC,0,0.002
7263,37,s7m22_usuario16,D,['s7m22_usuario18'],D,1,1842.49997139,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7264,37,s7m22_usuario17,D,['s7m22_usuario6'],D,1,2594.69985962,-0.002,user,s7m22,changing,DCD,DC,0,0.002
7265,37,s7m22_usuario18,D,['s7m22_usuario16'],D,1,2049.70002174,-0.002,user,s7m22,changing,DCD,DC,0,0.002
7266,38,s7m22_usuario1,D,['s7m22_usuario12'],C,4,1316.29991531,-0.001,user,s7m22,changing,CDD,CD,0,0.001
7267,38,s7m22_usuario2,C,['s7m22_usuario18'],D,0,1410.00008583,0.001,user,s7m22,changing,CDC,CD,1,0.001
7268,38,s7m22_usuario3,D,['s7m22_usuario9'],D,1,1151.20005608,-0.001,user,s7m22,changing,DCD,DC,0,0.001
7269,38,s7m22_usuario4,C,['s7m22_usuario17'],D,0,616.800069809,0.0,user,s7m22,changing,CDC,CD,1,0.0
7270,38,s7m22_usuario5,D,['s7m22_usuario10'],D,1,452.299833298,0.0,user,s7m22,changing,DCD,DC,0,0.0
7271,38,s7m22_usuario6,D,['s7m22_usuario14'],D,1,1947.19982147,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7272,38,s7m22_usuario7,D,['s7m22_usuario8'],C,4,399.49989318800004,0.0,user,s7m22,changing,DCD,DC,0,0.0
7273,38,s7m22_usuario8,C,['s7m22_usuario7'],D,0,5133.39996338,0.005,user,s7m22,changing,CDC,CD,1,0.005
7274,38,s7m22_usuario9,D,['s7m22_usuario3'],D,1,976.9001007080001,0.0,user,s7m22,changing,DDD,DD,0,0.0
7275,38,s7m22_usuario10,D,['s7m22_usuario5'],D,1,946.20013237,0.0,user,s7m22,changing,DDD,DD,0,0.0
7276,38,s7m22_usuario11,D,['s7m22_usuario16'],D,1,1072.40009308,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7277,38,s7m22_usuario12,C,['s7m22_usuario1'],D,0,916.2998199460001,0.0,user,s7m22,changing,CDC,CD,1,0.0
7278,38,s7m22_usuario13,D,['s7m22_usuario15'],D,1,756.099939346,0.0,user,s7m22,changing,DDD,DD,0,0.0
7279,38,s7m22_usuario14,D,['s7m22_usuario6'],D,1,2763.00001144,-0.002,user,s7m22,changing,DCD,DC,0,0.002
7280,38,s7m22_usuario15,D,['s7m22_usuario13'],D,1,2019.79994774,-0.001,user,s7m22,changing,DCD,DC,0,0.001
7281,38,s7m22_usuario16,D,['s7m22_usuario11'],D,1,1292.79994965,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7282,38,s7m22_usuario17,D,['s7m22_usuario4'],C,4,1309.79990959,-0.001,user,s7m22,changing,DDD,DD,0,0.001
7283,38,s7m22_usuario18,D,['s7m22_usuario2'],C,4,785.0000858310001,0.0,user,s7m22,changing,DDD,DD,0,0.0
7284,39,s7m22_usuario1,D,['s7m22_usuario2'],C,4,799.700021744,0.0,user,s7m22,changing,DCD,DC,0,0.0
7285,39,s7m22_usuario2,C,['s7m22_usuario1'],D,0,518.800020218,0.0,user,s7m22,changing,CDC,CD,1,0.0
7286,39,s7m22_usuario3,D,['s7m22_usuario8'],C,4,928.800106049,0.0,user,s7m22,changing,DDD,DD,0,0.0
7287,39,s7m22_usuario4,C,['s7m22_usuario14'],D,0,454.899787903,0.0,user,s7m22,changing,CDC,CD,1,0.0
