,userid,rt,response,round,context,strategy,actions,prev
4809,90,-5.46,0,43,4.0,PD,0-4-0,0-4
4810,90,-3.89,0,44,3.0,PD,0-3-0,0-3
4811,90,-4.45,0,45,0.0,PD,0-0-0,0-0
4812,90,-13.24,0,46,1.0,PD,0-1-0,0-1
4813,90,-6.31,0,47,2.0,PD,,
4814,83,-7.18,0,1,,PD,---0,--
4815,83,-11.95,0,2,7.0,PD,0-7-0,0-7
4816,83,7.14,1,3,4.0,PD,0-4-1,0-4
4817,83,-5.37,0,4,4.0,PD,1-4-0,1-4
4818,83,-5.81,0,5,3.0,PD,0-3-0,0-3
4819,83,-5.02,0,6,3.0,PD,0-3-0,0-3
4820,83,-3.57,0,7,4.0,PD,0-4-0,0-4
4821,83,-3.8,0,8,5.0,PD,0-5-0,0-5
4822,83,-4.11,0,9,4.0,PD,0-4-0,0-4
4823,83,5.07,1,10,3.0,PD,0-3-1,0-3
4824,83,-2.99,0,11,1.0,PD,1-1-0,1-1
4825,83,-3.15,0,12,2.0,PD,0-2-0,0-2
4826,83,-4.62,0,13,2.0,PD,0-2-0,0-2
4827,83,-2.37,0,14,3.0,PD,0-3-0,0-3
4828,83,-4.45,0,15,1.0,PD,0-1-0,0-1
4829,83,-3.61,0,16,2.0,PD,0-2-0,0-2
4830,83,-4.05,0,17,2.0,PD,0-2-0,0-2
4831,83,-3.41,0,18,4.0,PD,0-4-0,0-4
4832,83,4.33,1,19,1.0,PD,0-1-1,0-1
4833,83,-4.38,0,20,2.0,PD,1-2-0,1-2
4834,83,-2.62,0,21,3.0,PD,0-3-0,0-3
4835,83,-3.16,0,22,2.0,PD,0-2-0,0-2
4836,83,-2.67,0,23,1.0,PD,0-1-0,0-1
4837,83,-7.78,0,24,1.0,PD,0-1-0,0-1
4838,83,4.26,1,25,1.0,PD,0-1-1,0-1
4839,83,-4.5,0,26,5.0,PD,1-5-0,1-5
4840,83,-3.24,0,27,2.0,PD,0-2-0,0-2
4841,83,-2.96,0,28,3.0,PD,0-3-0,0-3
4842,83,-2.49,0,29,4.0,PD,0-4-0,0-4
4843,83,-2.4,0,30,3.0,PD,0-3-0,0-3
4844,83,-6.47,0,31,2.0,PD,0-2-0,0-2
4845,83,-2.29,0,32,3.0,PD,0-3-0,0-3
4846,83,-2.74,0,33,1.0,PD,0-1-0,0-1
4847,83,-2.95,0,34,1.0,PD,0-1-0,0-1
4848,83,-5.58,0,35,3.0,PD,0-3-0,0-3
4849,83,-3.18,0,36,0.0,PD,0-0-0,0-0
4850,83,-4.61,0,37,1.0,PD,0-1-0,0-1
4851,83,-2.44,0,38,2.0,PD,0-2-0,0-2
4852,83,-3.02,0,39,3.0,PD,0-3-0,0-3
4853,83,-4.18,0,40,2.0,PD,0-2-0,0-2
4854,83,-5.53,0,41,1.0,PD,0-1-0,0-1
4855,83,6.99,1,42,2.0,PD,0-2-1,0-2
4856,83,-3.43,0,43,3.0,PD,1-3-0,1-3
4857,83,-2.57,0,44,3.0,PD,0-3-0,0-3
4858,83,-3.68,0,45,2.0,PD,0-2-0,0-2
4859,83,-4.06,0,46,2.0,PD,0-2-0,0-2
4860,83,-2.63,0,47,2.0,PD,,
4861,165,5.9,1,1,,MCC,---1,--
4862,165,-4.58,0,2,3.0,MCC,1-3-0,1-3
4863,165,-4.05,0,3,2.0,MCC,0-2-0,0-2
4864,165,-4.58,0,4,3.0,MCC,0-3-0,0-3
4865,165,2.75,1,5,2.0,MCC,0-2-1,0-2
4866,165,-4.88,0,6,2.0,MCC,1-2-0,1-2
4867,165,4.39,1,7,1.0,MCC,0-1-1,0-1
4868,165,-3.3,0,8,2.0,MCC,1-2-0,1-2
4869,165,-2.16,0,9,4.0,MCC,0-4-0,0-4
4870,165,-4.71,0,10,1.0,MCC,0-1-0,0-1
4871,165,-4.81,0,11,2.0,MCC,0-2-0,0-2
4872,165,-4.06,0,12,2.0,MCC,0-2-0,0-2
4873,165,3.36,1,13,2.0,MCC,0-2-1,0-2
4874,165,-6.6,0,14,3.0,MCC,1-3-0,1-3
4875,165,4.71,1,15,2.0,MCC,0-2-1,0-2
4876,165,-5.64,0,16,2.0,MCC,1-2-0,1-2
4877,165,-2.61,0,17,3.0,MCC,0-3-0,0-3
4878,165,-2.78,0,18,2.0,MCC,0-2-0,0-2
4879,165,-3.06,0,19,1.0,MCC,0-1-0,0-1
4880,165,-2.2,0,20,1.0,MCC,0-1-0,0-1
4881,165,-2.62,0,21,2.0,MCC,0-2-0,0-2
4882,165,-2.22,0,22,3.0,MCC,0-3-0,0-3
4883,165,-5.18,0,23,1.0,MCC,0-1-0,0-1
4884,165,-3.72,0,24,1.0,MCC,0-1-0,0-1
4885,165,2.1,1,25,1.0,MCC,0-1-1,0-1
4886,165,-4.11,0,26,3.0,MCC,1-3-0,1-3
4887,165,3.37,1,27,2.0,MCC,0-2-1,0-2
4888,165,5.94,1,28,2.0,MCC,1-2-1,1-2
4889,165,5.02,1,29,1.0,MCC,1-1-1,1-1
4890,165,-3.92,0,30,2.0,MCC,1-2-0,1-2
4891,165,-5.37,0,31,3.0,MCC,0-3-0,0-3
4892,165,-4.1,0,32,3.0,MCC,0-3-0,0-3
4893,165,-5.11,0,33,1.0,MCC,0-1-0,0-1
4894,165,-4.09,0,34,1.0,MCC,0-1-0,0-1
4895,165,-4.82,0,35,2.0,MCC,0-2-0,0-2
4896,165,-5.61,0,36,0.0,MCC,0-0-0,0-0
4897,165,-1.8,0,37,1.0,MCC,0-1-0,0-1
4898,165,3.07,1,38,1.0,MCC,0-1-1,0-1
4899,165,6.83,1,39,1.0,MCC,1-1-1,1-1
4900,165,-5.32,0,40,1.0,MCC,1-1-0,1-1
4901,165,-3.02,0,41,1.0,MCC,0-1-0,0-1
4902,165,-4.86,0,42,2.0,MCC,0-2-0,0-2
4903,165,-2.93,0,43,5.0,MCC,0-5-0,0-5
4904,165,4.73,1,44,1.0,MCC,0-1-1,0-1
4905,165,3.9,1,45,1.0,MCC,1-1-1,1-1
4906,165,-3.56,0,46,2.0,MCC,1-2-0,1-2
4907,165,-2.36,0,47,3.0,MCC,,
4908,18,-5.28,0,1,,MCC,---0,--
4909,18,-21.85,0,2,5.0,MCC,0-5-0,0-5
4910,18,-13.58,0,3,2.0,MCC,0-2-0,0-2
4911,18,-19.49,0,4,2.0,MCC,0-2-0,0-2
4912,18,-13.92,0,5,2.0,MCC,0-2-0,0-2
4913,18,-17.05,0,6,3.0,MCC,0-3-0,0-3
4914,18,5.06,1,7,1.0,MCC,0-1-1,0-1
4915,18,13.37,1,8,4.0,MCC,1-4-1,1-4
4916,18,-11.79,0,9,4.0,MCC,1-4-0,1-4
4917,18,-10.99,0,10,2.0,MCC,0-2-0,0-2
4918,18,-11.13,0,11,1.0,MCC,0-1-0,0-1
4919,18,-10.17,0,12,2.0,MCC,0-2-0,0-2
4920,18,-2.69,0,13,2.0,MCC,0-2-0,0-2
4921,18,-4.15,0,14,4.0,MCC,0-4-0,0-4
4922,18,-14.1,0,15,3.0,MCC,0-3-0,0-3
4923,18,11.95,1,16,6.0,MCC,0-6-1,0-6
4924,18,11.67,1,17,3.0,MCC,1-3-1,1-3
4925,18,-6.17,0,18,3.0,MCC,1-3-0,1-3
4926,18,-8.23,0,19,2.0,MCC,0-2-0,0-2
4927,18,-7.21,0,20,1.0,MCC,0-1-0,0-1
4928,18,7.74,1,21,2.0,MCC,0-2-1,0-2
4929,18,-15.09,0,22,2.0,MCC,1-2-0,1-2
4930,18,-10.6,0,23,2.0,MCC,0-2-0,0-2
4931,18,-1.81,0,24,2.0,MCC,0-2-0,0-2
4932,18,-7.77,0,25,2.0,MCC,0-2-0,0-2
4933,18,-9.62,0,26,2.0,MCC,0-2-0,0-2
4934,18,-15.66,0,27,2.0,MCC,0-2-0,0-2
4935,18,-5.09,0,28,1.0,MCC,0-1-0,0-1
4936,18,2.46,1,29,2.0,MCC,0-2-1,0-2
4937,18,7.69,1,30,4.0,MCC,1-4-1,1-4
4938,18,15.45,1,31,3.0,MCC,1-3-1,1-3
4939,18,-8.8,0,32,2.0,MCC,1-2-0,1-2
4940,18,-4.31,0,33,2.0,MCC,0-2-0,0-2
4941,18,-2.82,0,34,3.0,MCC,0-3-0,0-3
4942,18,-14.05,0,35,4.0,MCC,0-4-0,0-4
4943,18,-17.23,0,36,1.0,MCC,0-1-0,0-1
4944,18,-13.67,0,37,2.0,MCC,0-2-0,0-2
4945,18,-2.43,0,38,2.0,MCC,0-2-0,0-2
4946,18,-2.93,0,39,3.0,MCC,0-3-0,0-3
4947,18,-3.9,0,40,4.0,MCC,0-4-0,0-4
4948,18,-2.63,0,41,2.0,MCC,0-2-0,0-2
4949,18,2.72,1,42,2.0,MCC,0-2-1,0-2
4950,18,-3.3,0,43,3.0,MCC,1-3-0,1-3
4951,18,-7.24,0,44,3.0,MCC,0-3-0,0-3
4952,18,14.12,1,45,4.0,MCC,0-4-1,0-4
4953,18,10.57,1,46,3.0,MCC,1-3-1,1-3
4954,18,-3.4,0,47,2.0,MCC,,
4955,168,5.42,1,1,,MCC,---1,--
4956,168,6.23,1,2,2.0,MCC,1-2-1,1-2
4957,168,3.53,1,3,1.0,MCC,1-1-1,1-1
4958,168,4.67,1,4,1.0,MCC,1-1-1,1-1
4959,168,-5.78,0,5,1.0,MCC,1-1-0,1-1
4960,168,4.33,1,6,2.0,MCC,0-2-1,0-2
4961,168,4.76,1,7,1.0,MCC,1-1-1,1-1
4962,168,10.5,1,8,2.0,MCC,1-2-1,1-2
4963,168,11.92,1,9,4.0,MCC,1-4-1,1-4
4964,168,6.24,1,10,2.0,MCC,1-2-1,1-2
4965,168,6.43,1,11,0.0,MCC,1-0-1,1-0
4966,168,2.95,1,12,0.0,MCC,1-0-1,1-0
4967,168,5.0,1,13,1.0,MCC,1-1-1,1-1
4968,168,11.09,1,14,1.0,MCC,1-1-1,1-1
4969,168,7.86,1,15,0.0,MCC,1-0-1,1-0
4970,168,7.88,1,16,2.0,MCC,1-2-1,1-2
4971,168,10.18,1,17,2.0,MCC,1-2-1,1-2
4972,168,10.46,1,18,4.0,MCC,1-4-1,1-4
4973,168,6.25,1,19,0.0,MCC,1-0-1,1-0
4974,168,4.89,1,20,1.0,MCC,1-1-1,1-1
4975,168,-7.75,0,21,1.0,MCC,1-1-0,1-1
4976,168,7.48,1,22,1.0,MCC,0-1-1,0-1
4977,168,-21.84,0,23,0.0,MCC,1-0-0,1-0
4978,168,-4.8,0,24,1.0,MCC,0-1-0,0-1
4979,168,5.32,1,25,3.0,MCC,0-3-1,0-3
4980,168,-6.73,0,26,0.0,MCC,1-0-0,1-0
4981,168,-4.76,0,27,0.0,MCC,0-0-0,0-0
4982,168,-3.01,0,28,0.0,MCC,0-0-0,0-0
4983,168,4.39,1,29,2.0,MCC,0-2-1,0-2
4984,168,7.36,1,30,2.0,MCC,1-2-1,1-2
4985,168,3.79,1,31,1.0,MCC,1-1-1,1-1
4986,168,3.22,1,32,2.0,MCC,1-2-1,1-2
4987,168,11.33,1,33,0.0,MCC,1-0-1,1-0
4988,168,2.86,1,34,1.0,MCC,1-1-1,1-1
4989,168,7.54,1,35,1.0,MCC,1-1-1,1-1
4990,168,8.63,1,36,1.0,MCC,1-1-1,1-1
4991,168,18.42,1,37,1.0,MCC,1-1-1,1-1
4992,168,11.51,1,38,0.0,MCC,1-0-1,1-0
4993,168,4.31,1,39,0.0,MCC,1-0-1,1-0
4994,168,8.79,1,40,3.0,MCC,1-3-1,1-3
4995,168,8.75,1,41,0.0,MCC,1-0-1,1-0
4996,168,9.11,1,42,0.0,MCC,1-0-1,1-0
4997,168,5.07,1,43,2.0,MCC,1-2-1,1-2
4998,168,11.94,1,44,1.0,MCC,1-1-1,1-1
4999,168,5.08,1,45,1.0,MCC,1-1-1,1-1
5000,168,4.6,1,46,1.0,MCC,1-1-1,1-1
5001,168,7.59,1,47,2.0,MCC,,
5002,6,-7.33,0,1,,MCC,---0,--
5003,6,-2.84,0,2,4.0,MCC,0-4-0,0-4
5004,6,2.39,1,3,3.0,MCC,0-3-1,0-3
5005,6,-3.49,0,4,2.0,MCC,1-2-0,1-2
5006,6,-4.18,0,5,3.0,MCC,0-3-0,0-3
5007,6,2.64,1,6,2.0,MCC,0-2-1,0-2
5008,6,-1.96,0,7,2.0,MCC,1-2-0,1-2
5009,6,-6.62,0,8,3.0,MCC,0-3-0,0-3
5010,6,4.96,1,9,5.0,MCC,0-5-1,0-5
5011,6,-3.04,0,10,2.0,MCC,1-2-0,1-2
5012,6,-3.39,0,11,1.0,MCC,0-1-0,0-1
5013,6,6.98,1,12,1.0,MCC,0-1-1,0-1
5014,6,-3.61,0,13,3.0,MCC,1-3-0,1-3
5015,6,-2.77,0,14,3.0,MCC,0-3-0,0-3
5016,6,-2.74,0,15,3.0,MCC,0-3-0,0-3
5017,6,-4.27,0,16,5.0,MCC,0-5-0,0-5
5018,6,4.15,1,17,2.0,MCC,0-2-1,0-2
5019,6,-4.45,0,18,3.0,MCC,1-3-0,1-3
5020,6,-1.9,0,19,1.0,MCC,0-1-0,0-1
5021,6,1.68,1,20,2.0,MCC,0-2-1,0-2
5022,6,-1.21,0,21,1.0,MCC,1-1-0,1-1
5023,6,-4.02,0,22,0.0,MCC,0-0-0,0-0
5024,6,-3.27,0,23,1.0,MCC,0-1-0,0-1
5025,6,3.08,1,24,1.0,MCC,0-1-1,0-1
5026,6,-2.53,0,25,2.0,MCC,1-2-0,1-2
5027,6,-1.82,0,26,2.0,MCC,0-2-0,0-2
5028,6,-1.52,0,27,1.0,MCC,0-1-0,0-1
5029,6,3.22,1,28,1.0,MCC,0-1-1,0-1
5030,6,-1.26,0,29,1.0,MCC,1-1-0,1-1
5031,6,-1.56,0,30,2.0,MCC,0-2-0,0-2
5032,6,7.35,1,31,3.0,MCC,0-3-1,0-3
5033,6,-1.84,0,32,2.0,MCC,1-2-0,1-2
5034,6,-1.34,0,33,1.0,MCC,0-1-0,0-1
5035,6,-1.08,0,34,2.0,MCC,0-2-0,0-2
5036,6,-3.92,0,35,3.0,MCC,0-3-0,0-3
5037,6,4.87,1,36,3.0,MCC,0-3-1,0-3
5038,6,-1.42,0,37,1.0,MCC,1-1-0,1-1
5039,6,-2.36,0,38,1.0,MCC,0-1-0,0-1
5040,6,1.17,1,39,1.0,MCC,0-1-1,0-1
5041,6,-1.85,0,40,3.0,MCC,1-3-0,1-3
5042,6,-1.11,0,41,3.0,MCC,0-3-0,0-3
5043,6,2.5,1,42,3.0,MCC,0-3-1,0-3
5044,6,-3.98,0,43,2.0,MCC,1-2-0,1-2
5045,6,-1.58,0,44,3.0,MCC,0-3-0,0-3
5046,6,-1.86,0,45,4.0,MCC,0-4-0,0-4
5047,6,1.57,1,46,3.0,MCC,0-3-1,0-3
5048,6,-1.53,0,47,2.0,MCC,,
5095,169,4.72,1,1,,MCC,---1,--
5096,169,-6.29,0,2,5.0,MCC,1-5-0,1-5
5097,169,-8.18,0,3,3.0,MCC,0-3-0,0-3
5098,169,4.07,1,4,4.0,MCC,0-4-1,0-4
5099,169,-14.26,0,5,5.0,MCC,1-5-0,1-5
5100,169,-4.18,0,6,3.0,MCC,0-3-0,0-3
5101,169,-3.58,0,7,1.0,MCC,0-1-0,0-1
5102,169,-5.8,0,8,3.0,MCC,0-3-0,0-3
5103,169,-2.52,0,9,3.0,MCC,0-3-0,0-3
5104,169,-7.3,0,10,2.0,MCC,0-2-0,0-2
5105,169,-8.48,0,11,1.0,MCC,0-1-0,0-1
5106,169,8.96,1,12,2.0,MCC,0-2-1,0-2
5107,169,9.21,1,13,4.0,MCC,1-4-1,1-4
5108,169,4.36,1,14,3.0,MCC,1-3-1,1-3
5109,169,5.61,1,15,3.0,MCC,1-3-1,1-3
5110,169,5.73,1,16,2.0,MCC,1-2-1,1-2
5111,169,2.73,1,17,2.0,MCC,1-2-1,1-2
5112,169,-5.96,0,18,1.0,MCC,1-1-0,1-1
5113,169,-11.28,0,19,1.0,MCC,0-1-0,0-1
5114,169,-2.7,0,20,3.0,MCC,0-3-0,0-3
5115,169,3.68,1,21,1.0,MCC,0-1-1,0-1
5116,169,1.66,1,22,2.0,MCC,1-2-1,1-2
5117,169,2.32,1,23,1.0,MCC,1-1-1,1-1
5118,169,5.52,1,24,1.0,MCC,1-1-1,1-1
5119,169,1.52,1,25,1.0,MCC,1-1-1,1-1
5120,169,4.87,1,26,1.0,MCC,1-1-1,1-1
5121,169,-2.26,0,27,2.0,MCC,1-2-0,1-2
5122,169,-3.96,0,28,1.0,MCC,0-1-0,0-1
5123,169,-1.85,0,29,0.0,MCC,0-0-0,0-0
5124,169,-1.46,0,30,1.0,MCC,0-1-0,0-1
5125,169,-2.1,0,31,3.0,MCC,0-3-0,0-3
5126,169,1.3,1,32,3.0,MCC,0-3-1,0-3
5127,169,0.94,1,33,2.0,MCC,1-2-1,1-2
5128,169,1.29,1,34,2.0,MCC,1-2-1,1-2
5129,169,0.77,1,35,2.0,MCC,1-2-1,1-2
5130,169,0.88,1,36,1.0,MCC,1-1-1,1-1
5131,169,-3.98,0,37,1.0,MCC,1-1-0,1-1
5132,169,-2.86,0,38,1.0,MCC,0-1-0,0-1
5133,169,-1.88,0,39,0.0,MCC,0-0-0,0-0
5134,169,4.02,1,40,1.0,MCC,0-1-1,0-1
5135,169,6.97,1,41,3.0,MCC,1-3-1,1-3
5136,169,4.99,1,42,3.0,MCC,1-3-1,1-3
5137,169,-7.27,0,43,2.0,MCC,1-2-0,1-2
5138,169,-4.57,0,44,2.0,MCC,0-2-0,0-2
5139,169,-7.21,0,45,5.0,MCC,0-5-0,0-5
5140,169,2.98,1,46,3.0,MCC,0-3-1,0-3
5141,169,4.82,1,47,1.0,MCC,,
5142,59,6.71,1,1,,MCC,---1,--
5143,59,-6.7,0,2,6.0,MCC,1-6-0,1-6
5144,59,14.16,1,3,4.0,MCC,0-4-1,0-4
5145,59,5.76,1,4,3.0,MCC,1-3-1,1-3
5146,59,-6.45,0,5,6.0,MCC,1-6-0,1-6
5147,59,-6.02,0,6,4.0,MCC,0-4-0,0-4
5148,59,-3.38,0,7,0.0,MCC,0-0-0,0-0
5149,59,-5.16,0,8,2.0,MCC,0-2-0,0-2
5150,59,-5.17,0,9,2.0,MCC,0-2-0,0-2
5151,59,-10.66,0,10,2.0,MCC,0-2-0,0-2
5152,59,9.02,1,11,2.0,MCC,0-2-1,0-2
5153,59,8.75,1,12,2.0,MCC,1-2-1,1-2
5154,59,3.34,1,13,3.0,MCC,1-3-1,1-3
5155,59,-4.69,0,14,3.0,MCC,1-3-0,1-3
5156,59,-6.1,0,15,3.0,MCC,0-3-0,0-3
5157,59,-15.91,0,16,1.0,MCC,0-1-0,0-1
5158,59,-8.71,0,17,4.0,MCC,0-4-0,0-4
5159,59,5.07,1,18,3.0,MCC,0-3-1,0-3
5160,59,15.41,1,19,0.0,MCC,1-0-1,1-0
5161,59,-5.28,0,20,2.0,MCC,1-2-0,1-2
5162,59,-3.53,0,21,2.0,MCC,0-2-0,0-2
5163,59,-5.18,0,22,3.0,MCC,0-3-0,0-3
5164,59,-6.96,0,23,2.0,MCC,0-2-0,0-2
5165,59,6.34,1,24,3.0,MCC,0-3-1,0-3
5166,59,-11.35,0,25,3.0,MCC,1-3-0,1-3
5167,59,7.98,1,26,3.0,MCC,0-3-1,0-3
5168,59,-3.63,0,27,2.0,MCC,1-2-0,1-2
5169,59,-4.47,0,28,0.0,MCC,0-0-0,0-0
5170,59,-5.05,0,29,1.0,MCC,0-1-0,0-1
5171,59,-9.22,0,30,2.0,MCC,0-2-0,0-2
5172,59,5.96,1,31,2.0,MCC,0-2-1,0-2
5173,59,3.87,1,32,2.0,MCC,1-2-1,1-2
5174,59,5.76,1,33,4.0,MCC,1-4-1,1-4
5175,59,-4.08,0,34,3.0,MCC,1-3-0,1-3
5176,59,-8.3,0,35,2.0,MCC,0-2-0,0-2
5177,59,9.83,1,36,1.0,MCC,0-1-1,0-1
5178,59,-5.78,0,37,1.0,MCC,1-1-0,1-1
5179,59,-8.63,0,38,2.0,MCC,0-2-0,0-2
5180,59,11.3,1,39,1.0,MCC,0-1-1,0-1
5181,59,-6.62,0,40,1.0,MCC,1-1-0,1-1
5182,59,3.13,1,41,3.0,MCC,0-3-1,0-3
5183,59,11.46,1,42,2.0,MCC,1-2-1,1-2
5184,59,-5.09,0,43,3.0,MCC,1-3-0,1-3
5185,59,4.78,1,44,3.0,MCC,0-3-1,0-3
5186,59,-5.69,0,45,2.0,MCC,1-2-0,1-2
5187,59,-7.75,0,46,2.0,MCC,0-2-0,0-2
5188,59,4.54,1,47,2.0,MCC,,
5189,124,-9.59,0,1,,PD,---0,--
5190,124,-3.83,0,2,6.0,PD,0-6-0,0-6
5191,124,-8.64,0,3,6.0,PD,0-6-0,0-6
5192,124,-7.21,0,4,5.0,PD,0-5-0,0-5
5193,124,-19.81,0,5,5.0,PD,0-5-0,0-5
5194,124,-8.14,0,6,4.0,PD,0-4-0,0-4
5195,124,-12.18,0,7,2.0,PD,0-2-0,0-2
5196,124,-24.63,0,8,1.0,PD,0-1-0,0-1
5197,124,-12.87,0,9,2.0,PD,0-2-0,0-2
5198,124,-9.11,0,10,1.0,PD,0-1-0,0-1
5199,124,-21.68,0,11,3.0,PD,0-3-0,0-3
5200,124,-9.52,0,12,5.0,PD,0-5-0,0-5
5201,124,-8.31,0,13,3.0,PD,0-3-0,0-3
5202,124,-5.41,0,14,4.0,PD,0-4-0,0-4
5203,124,-17.17,0,15,2.0,PD,0-2-0,0-2
5204,124,-6.02,0,16,2.0,PD,0-2-0,0-2
5205,124,-2.59,0,17,3.0,PD,0-3-0,0-3
5206,124,-1.9,0,18,3.0,PD,0-3-0,0-3
5207,124,-1.62,0,19,2.0,PD,0-2-0,0-2
5208,124,-3.87,0,20,3.0,PD,0-3-0,0-3
5209,124,-3.65,0,21,2.0,PD,0-2-0,0-2
5210,124,-1.88,0,22,2.0,PD,0-2-0,0-2
5211,124,-5.51,0,23,0.0,PD,0-0-0,0-0
5212,124,-3.01,0,24,3.0,PD,0-3-0,0-3
5213,124,-2.93,0,25,5.0,PD,0-5-0,0-5
5214,124,-2.63,0,26,3.0,PD,0-3-0,0-3
5215,124,-3.2,0,27,3.0,PD,0-3-0,0-3
5216,124,-2.2,0,28,0.0,PD,0-0-0,0-0
5217,124,-2.89,0,29,2.0,PD,0-2-0,0-2
5218,124,-4.03,0,30,1.0,PD,0-1-0,0-1
5219,124,-8.56,0,31,1.0,PD,0-1-0,0-1
5220,124,-1.67,0,32,2.0,PD,0-2-0,0-2
5221,124,-3.23,0,33,5.0,PD,0-5-0,0-5
5222,124,-8.32,0,34,4.0,PD,0-4-0,0-4
5223,124,-4.27,0,35,1.0,PD,0-1-0,0-1
5224,124,-1.87,0,36,1.0,PD,0-1-0,0-1
5225,124,-4.47,0,37,2.0,PD,0-2-0,0-2
5226,124,-1.76,0,38,2.0,PD,0-2-0,0-2
5227,124,-2.64,0,39,1.0,PD,0-1-0,0-1
5228,124,-3.06,0,40,2.0,PD,0-2-0,0-2
5229,124,-7.23,0,41,2.0,PD,0-2-0,0-2
5230,124,-11.27,0,42,3.0,PD,0-3-0,0-3
5231,124,-5.76,0,43,4.0,PD,0-4-0,0-4
5232,124,-9.16,0,44,2.0,PD,0-2-0,0-2
5233,124,-4.85,0,45,4.0,PD,0-4-0,0-4
5234,124,-2.23,0,46,2.0,PD,0-2-0,0-2
5235,124,-8.04,0,47,2.0,PD,,
5236,12,6.48,1,1,,PD,---1,--
5237,12,-15.93,0,2,4.0,PD,1-4-0,1-4
5238,12,17.31,1,3,5.0,PD,0-5-1,0-5
5239,12,-5.41,0,4,3.0,PD,1-3-0,1-3
5240,12,-8.97,0,5,3.0,PD,0-3-0,0-3
5241,12,16.32,1,6,3.0,PD,0-3-1,0-3
5242,12,-8.4,0,7,3.0,PD,1-3-0,1-3
5243,12,-11.57,0,8,1.0,PD,0-1-0,0-1
5244,12,-3.68,0,9,2.0,PD,0-2-0,0-2
5245,12,-5.42,0,10,1.0,PD,0-1-0,0-1
5246,12,-9.53,0,11,5.0,PD,0-5-0,0-5
5247,12,-2.44,0,12,5.0,PD,0-5-0,0-5
5248,12,-3.17,0,13,3.0,PD,0-3-0,0-3
5249,12,-2.26,0,14,3.0,PD,0-3-0,0-3
5250,12,-2.69,0,15,3.0,PD,0-3-0,0-3
5251,12,-3.86,0,16,3.0,PD,0-3-0,0-3
5252,12,-5.83,0,17,3.0,PD,0-3-0,0-3
5253,12,-3.19,0,18,3.0,PD,0-3-0,0-3
5254,12,-14.15,0,19,3.0,PD,0-3-0,0-3
5255,12,-3.96,0,20,3.0,PD,0-3-0,0-3
5256,12,-5.83,0,21,2.0,PD,0-2-0,0-2
5257,12,-6.93,0,22,2.0,PD,0-2-0,0-2
5258,12,-9.59,0,23,1.0,PD,0-1-0,0-1
5259,12,-5.66,0,24,4.0,PD,0-4-0,0-4
5260,12,-2.93,0,25,5.0,PD,0-5-0,0-5
5261,12,-2.39,0,26,4.0,PD,0-4-0,0-4
5262,12,-3.49,0,27,3.0,PD,0-3-0,0-3
5263,12,-5.88,0,28,1.0,PD,0-1-0,0-1
5264,12,-3.14,0,29,3.0,PD,0-3-0,0-3
5265,12,-2.71,0,30,2.0,PD,0-2-0,0-2
5266,12,-2.2,0,31,2.0,PD,0-2-0,0-2
5267,12,-12.87,0,32,3.0,PD,0-3-0,0-3
5268,12,-3.98,0,33,4.0,PD,0-4-0,0-4
5269,12,-3.13,0,34,4.0,PD,0-4-0,0-4
5270,12,-2.24,0,35,2.0,PD,0-2-0,0-2
5271,12,-10.33,0,36,3.0,PD,0-3-0,0-3
5272,12,-3.09,0,37,3.0,PD,0-3-0,0-3
5273,12,-3.43,0,38,4.0,PD,0-4-0,0-4
5274,12,-4.4,0,39,2.0,PD,0-2-0,0-2
5275,12,-2.66,0,40,2.0,PD,0-2-0,0-2
5276,12,-19.06,0,41,3.0,PD,0-3-0,0-3
5277,12,-6.65,0,42,3.0,PD,0-3-0,0-3
5278,12,-3.37,0,43,4.0,PD,0-4-0,0-4
5279,12,-2.4,0,44,3.0,PD,0-3-0,0-3
5280,12,-4.43,0,45,3.0,PD,0-3-0,0-3
5281,12,-2.91,0,46,4.0,PD,0-4-0,0-4
5282,12,-2.25,0,47,3.0,PD,,
5283,54,11.55,1,1,,PD,---1,--
5284,54,-19.23,0,2,3.0,PD,1-3-0,1-3
5285,54,-12.67,0,3,3.0,PD,0-3-0,0-3
5286,54,-21.29,0,4,4.0,PD,0-4-0,0-4
5287,54,-20.44,0,5,1.0,PD,0-1-0,0-1
5288,54,-25.88,0,6,3.0,PD,0-3-0,0-3
5289,54,-8.78,0,7,4.0,PD,0-4-0,0-4
5290,54,-8.14,0,8,2.0,PD,0-2-0,0-2
5291,54,-6.89,0,9,2.0,PD,0-2-0,0-2
5292,54,-4.18,0,10,3.0,PD,0-3-0,0-3
5293,54,-6.15,0,11,5.0,PD,0-5-0,0-5
5294,54,-6.96,0,12,5.0,PD,0-5-0,0-5
5295,54,-7.12,0,13,2.0,PD,0-2-0,0-2
5296,54,-5.24,0,14,2.0,PD,0-2-0,0-2
5297,54,-3.68,0,15,2.0,PD,0-2-0,0-2
5298,54,-5.44,0,16,3.0,PD,0-3-0,0-3
5299,54,-4.8,0,17,2.0,PD,0-2-0,0-2
5300,54,-6.29,0,18,3.0,PD,0-3-0,0-3
5301,54,-3.71,0,19,5.0,PD,0-5-0,0-5
5302,54,-9.11,0,20,4.0,PD,0-4-0,0-4
5303,54,-6.35,0,21,1.0,PD,0-1-0,0-1
5304,54,-6.41,0,22,2.0,PD,0-2-0,0-2
5305,54,-6.15,0,23,2.0,PD,0-2-0,0-2
